
VD= 0 to 5 in 0.01 step
VG= 0 to 5 in 0.5 step
NO. VD VG ID
 V V A
419 4.18 0 -5.3213E-05
420 4.19 0 -5.2685E-05
421 4.2 0 -5.2071E-05
422 4.21 0 -5.1511E-05
423 4.22 0 -5.098E-05
424 4.23 0 -5.0419E-05
425 4.24 0 -4.9833E-05
426 4.25 0 -4.9245E-05
427 4.26 0 -4.87E-05
428 4.27 0 -4.8109E-05
429 4.28 0 -4.753E-05
430 4.29 0 -4.6986E-05
431 4.3 0 -4.6363E-05
432 4.31 0 -4.5769E-05
433 4.32 0 -4.5211E-05
434 4.33 0 -4.464E-05
435 4.34 0 -4.4035E-05
436 4.35 0 -4.3408E-05
437 4.36 0 -4.2847E-05
438 4.37 0 -4.2239E-05
439 4.38 0 -4.163E-05
440 4.39 0 -4.1062E-05
441 4.4 0 -4.0426E-05
442 4.41 0 -3.9806E-05
443 4.42 0 -3.921E-05
444 4.43 0 -3.8628E-05
445 4.44 0 -3.8004E-05
446 4.45 0 -3.7343E-05
447 4.46 0 -3.6753E-05
448 4.47 0 -3.6136E-05
449 4.48 0 -3.5496E-05
450 4.49 0 -3.49E-05
451 4.5 0 -3.4252E-05
452 4.51 0 -3.361E-05
453 4.52 0 -3.2979E-05
454 4.53 0 -3.238E-05
455 4.54 0 -3.1746E-05
456 4.55 0 -3.1053E-05
457 4.56 0 -3.0438E-05
458 4.57 0 -2.9808E-05
459 4.58 0 -2.9149E-05
460 4.59 0 -2.8512E-05
461 4.6 0 -2.7849E-05
462 4.61 0 -2.7191E-05
463 4.62 0 -2.6525E-05
464 4.63 0 -2.5903E-05
465 4.64 0 -2.5263E-05
466 4.65 0 -2.4535E-05
467 4.66 0 -2.3883E-05
468 4.67 0 -2.3251E-05
469 4.68 0 -2.2573E-05
470 4.69 0 -2.1904E-05
471 4.7 0 -2.1215E-05
472 4.71 0 -2.0547E-05
473 4.72 0 -1.9854E-05
474 4.73 0 -1.9199E-05
475 4.74 0 -1.8548E-05
476 4.75 0 -1.7797E-05
477 4.76 0 -1.7108E-05
478 4.77 0 -1.6457E-05
479 4.78 0 -1.5769E-05
480 4.79 0 -1.5066E-05
481 4.8 0 -1.4398E-05
482 4.81 0 -1.3667E-05
483 4.82 0 -1.2954E-05
484 4.83 0 -1.2259E-05
485 4.84 0 -1.1594E-05
486 4.85 0 -1.0879E-05
487 4.86 0 -1.0101E-05
488 4.87 0 -9.4182E-06
489 4.88 0 -8.6986E-06
490 4.89 0 -8.0186E-06
491 4.9 0 -7.294E-06
492 4.91 0 -6.5189E-06
493 4.92 0 -5.8324E-06
494 4.93 0 -5.0934E-06
495 4.94 0 -4.3761E-06
496 4.95 0 -3.6766E-06
497 4.96 0 -2.8663E-06
498 4.97 0 -2.1502E-06
499 4.98 0 -1.4391E-06
500 4.99 0 -7.1052E-07
501 5 0 4.3369E-08
502 0 0.5 -9.3659E-05
503 0.01 0.5 -9.3643E-05
504 0.02 0.5 -9.3625E-05
505 0.03 0.5 -9.3645E-05
506 0.04 0.5 -9.3651E-05
507 0.05 0.5 -9.3626E-05
508 0.06 0.5 -9.3631E-05
509 0.07 0.5 -9.3645E-05
510 0.08 0.5 -9.3628E-05
511 0.09 0.5 -9.3618E-05
512 0.1 0.5 -9.3639E-05
513 0.11 0.5 -9.3637E-05
514 0.12 0.5 -9.3608E-05
515 0.13 0.5 -9.3628E-05
516 0.14 0.5 -9.3641E-05
517 0.15 0.5 -9.3616E-05
518 0.16 0.5 -9.3608E-05
519 0.17 0.5 -9.3627E-05
520 0.18 0.5 -9.3635E-05
521 0.19 0.5 -9.3635E-05
522 0.2 0.5 -9.362E-05
523 0.21 0.5 -9.36E-05
524 0.22 0.5 -9.3621E-05
525 0.23 0.5 -9.3627E-05
526 0.24 0.5 -9.3601E-05
527 0.25 0.5 -9.3605E-05
528 0.26 0.5 -9.3624E-05
529 0.27 0.5 -9.3604E-05
530 0.28 0.5 -9.3593E-05
531 0.29 0.5 -9.3613E-05
532 0.3 0.5 -9.361E-05
533 0.31 0.5 -9.3587E-05
534 0.32 0.5 -9.3599E-05
535 0.33 0.5 -9.3615E-05
536 0.34 0.5 -9.3588E-05
537 0.35 0.5 -9.3585E-05
538 0.36 0.5 -9.3605E-05
539 0.37 0.5 -9.36E-05
540 0.38 0.5 -9.3577E-05
541 0.39 0.5 -9.3593E-05
542 0.4 0.5 -9.3605E-05
543 0.41 0.5 -9.3579E-05
544 0.42 0.5 -9.3579E-05
545 0.43 0.5 -9.3599E-05
546 0.44 0.5 -9.3587E-05
547 0.45 0.5 -9.3568E-05
548 0.46 0.5 -9.359E-05
549 0.47 0.5 -9.3598E-05
550 0.48 0.5 -9.3567E-05
551 0.49 0.5 -9.3571E-05
552 0.5 0.5 -9.3589E-05
553 0.51 0.5 -9.3573E-05
554 0.52 0.5 -9.3558E-05
555 0.53 0.5 -9.358E-05
556 0.54 0.5 -9.358E-05
557 0.55 0.5 -9.3555E-05
558 0.56 0.5 -9.3565E-05
559 0.57 0.5 -9.3579E-05
560 0.58 0.5 -9.3558E-05
561 0.59 0.5 -9.355E-05
562 0.6 0.5 -9.3574E-05
563 0.61 0.5 -9.3566E-05
564 0.62 0.5 -9.3544E-05
565 0.63 0.5 -9.3559E-05
566 0.64 0.5 -9.357E-05
567 0.65 0.5 -9.3545E-05
568 0.66 0.5 -9.3543E-05
569 0.67 0.5 -9.3559E-05
570 0.68 0.5 -9.3548E-05
571 0.69 0.5 -9.3561E-05
572 0.7 0.5 -9.3539E-05
573 0.71 0.5 -9.3533E-05
574 0.72 0.5 -9.3555E-05
575 0.73 0.5 -9.355E-05
576 0.74 0.5 -9.3522E-05
577 0.75 0.5 -9.354E-05
578 0.76 0.5 -9.3555E-05
579 0.77 0.5 -9.3529E-05
580 0.78 0.5 -9.3524E-05
581 0.79 0.5 -9.3541E-05
582 0.8 0.5 -9.3536E-05
583 0.81 0.5 -9.3513E-05
584 0.82 0.5 -9.3536E-05
585 0.83 0.5 -9.3539E-05
586 0.84 0.5 -9.3516E-05
587 0.85 0.5 -9.3517E-05
588 0.86 0.5 -9.3539E-05
589 0.87 0.5 -9.3521E-05
590 0.88 0.5 -9.3504E-05
591 0.89 0.5 -9.3522E-05
592 0.9 0.5 -9.3528E-05
593 0.91 0.5 -9.3502E-05
594 0.92 0.5 -9.351E-05
595 0.93 0.5 -9.3523E-05
596 0.94 0.5 -9.35E-05
597 0.95 0.5 -9.3493E-05
598 0.96 0.5 -9.3515E-05
599 0.97 0.5 -9.3511E-05
600 0.98 0.5 -9.348E-05
601 0.99 0.5 -9.3501E-05
602 1 0.5 -9.3515E-05
603 1.01 0.5 -9.3491E-05
604 1.02 0.5 -9.3483E-05
605 1.03 0.5 -9.3504E-05
606 1.04 0.5 -9.3497E-05
607 1.05 0.5 -9.3503E-05
608 1.06 0.5 -9.3479E-05
609 1.07 0.5 -9.3478E-05
610 1.08 0.5 -9.35E-05
611 1.09 0.5 -9.3486E-05
612 1.1 0.5 -9.3465E-05
613 1.11 0.5 -9.3487E-05
614 1.12 0.5 -9.3491E-05
615 1.13 0.5 -9.3464E-05
616 1.14 0.5 -9.3468E-05
617 1.15 0.5 -9.3485E-05
618 1.16 0.5 -9.3465E-05
619 1.17 0.5 -9.3455E-05
620 1.18 0.5 -9.3474E-05
621 1.19 0.5 -9.3473E-05
622 1.2 0.5 -9.3446E-05
623 1.21 0.5 -9.3459E-05
624 1.22 0.5 -9.3474E-05
625 1.23 0.5 -9.3449E-05
