
VD= 0 to 5 in 0.01 step
VB= 5 to 7 in 0.5 step
NO. VD VB ID
873 3.71 5.5 -0.00010204
874 3.72 5.5 -0.00010195
875 3.73 5.5 -0.00010192
876 3.74 5.5 -0.00010188
877 3.75 5.5 -0.00010179
878 3.76 5.5 -0.00010171
879 3.77 5.5 -0.00010169
880 3.78 5.5 -0.00010164
881 3.79 5.5 -0.00010153
882 3.8 5.5 -0.00010149
883 3.81 5.5 -0.00010143
884 3.82 5.5 -0.00010134
885 3.83 5.5 -0.00010124
886 3.84 5.5 -0.00010119
887 3.85 5.5 -0.00010111
888 3.86 5.5 -0.00010101
889 3.87 5.5 -0.00010093
890 3.88 5.5 -0.00010086
891 3.89 5.5 -0.00010074
892 3.9 5.5 -0.00010066
893 3.91 5.5 -0.00010057
894 3.92 5.5 -0.00010049
895 3.93 5.5 -0.00010036
896 3.94 5.5 -0.00010023
897 3.95 5.5 -0.00010016
898 3.96 5.5 -0.00010004
899 3.97 5.5 -9.9871E-05
900 3.98 5.5 -9.974E-05
901 3.99 5.5 -9.9565E-05
902 4 5.5 -9.9453E-05
903 4.01 5.5 -9.9329E-05
904 4.02 5.5 -9.9142E-05
905 4.03 5.5 -9.899E-05
906 4.04 5.5 -9.8847E-05
907 4.05 5.5 -9.8674E-05
908 4.06 5.5 -9.8468E-05
909 4.07 5.5 -9.8313E-05
910 4.08 5.5 -9.8129E-05
911 4.09 5.5 -9.7899E-05
912 4.1 5.5 -9.768E-05
913 4.11 5.5 -9.7491E-05
914 4.12 5.5 -9.7255E-05
915 4.13 5.5 -9.6992E-05
916 4.14 5.5 -9.6757E-05
917 4.15 5.5 -9.6511E-05
918 4.16 5.5 -9.6207E-05
919 4.17 5.5 -9.5929E-05
920 4.18 5.5 -9.5659E-05
921 4.19 5.5 -9.5313E-05
922 4.2 5.5 -9.4974E-05
923 4.21 5.5 -9.4677E-05
924 4.22 5.5 -9.4336E-05
925 4.23 5.5 -9.3935E-05
926 4.24 5.5 -9.3552E-05
927 4.25 5.5 -9.3181E-05
928 4.26 5.5 -9.2749E-05
929 4.27 5.5 -9.2317E-05
930 4.28 5.5 -9.1908E-05
931 4.29 5.5 -9.145E-05
932 4.3 5.5 -9.0908E-05
933 4.31 5.5 -9.0449E-05
934 4.32 5.5 -8.9955E-05
935 4.33 5.5 -8.9404E-05
936 4.34 5.5 -8.886E-05
937 4.35 5.5 -8.8277E-05
938 4.36 5.5 -8.7679E-05
939 4.37 5.5 -8.7049E-05
940 4.38 5.5 -8.646E-05
941 4.39 5.5 -8.5819E-05
942 4.4 5.5 -8.507E-05
943 4.41 5.5 -8.4392E-05
944 4.42 5.5 -8.3719E-05
945 4.43 5.5 -8.2969E-05
946 4.44 5.5 -8.2202E-05
947 4.45 5.5 -8.1395E-05
948 4.46 5.5 -8.0607E-05
949 4.47 5.5 -7.9749E-05
950 4.48 5.5 -7.8922E-05
951 4.49 5.5 -7.8092E-05
952 4.5 5.5 -7.7108E-05
953 4.51 5.5 -7.6191E-05
954 4.52 5.5 -7.5288E-05
955 4.53 5.5 -7.4326E-05
956 4.54 5.5 -7.3313E-05
957 4.55 5.5 -7.2255E-05
958 4.56 5.5 -7.1243E-05
959 4.57 5.5 -7.015E-05
960 4.58 5.5 -6.9073E-05
961 4.59 5.5 -6.8008E-05
962 4.6 5.5 -6.6781E-05
963 4.61 5.5 -6.5604E-05
964 4.62 5.5 -6.446E-05
965 4.63 5.5 -6.3266E-05
966 4.64 5.5 -6.2009E-05
967 4.65 5.5 -6.0661E-05
968 4.66 5.5 -5.9415E-05
969 4.67 5.5 -5.8102E-05
970 4.68 5.5 -5.6759E-05
971 4.69 5.5 -5.5439E-05
972 4.7 5.5 -5.3954E-05
973 4.71 5.5 -5.2521E-05
974 4.72 5.5 -5.1106E-05
975 4.73 5.5 -4.9683E-05
976 4.74 5.5 -4.8176E-05
977 4.75 5.5 -4.6548E-05
978 4.76 5.5 -4.5035E-05
979 4.77 5.5 -4.3476E-05
980 4.78 5.5 -4.1864E-05
981 4.79 5.5 -4.0285E-05
982 4.8 5.5 -3.8537E-05
983 4.81 5.5 -3.6848E-05
984 4.82 5.5 -3.5158E-05
985 4.83 5.5 -3.3474E-05
986 4.84 5.5 -3.1721E-05
987 4.85 5.5 -2.9935E-05
988 4.86 5.5 -2.8021E-05
989 4.87 5.5 -2.6215E-05
990 4.88 5.5 -2.434E-05
991 4.89 5.5 -2.2477E-05
992 4.9 5.5 -2.0615E-05
993 4.91 5.5 -1.8525E-05
994 4.92 5.5 -1.6559E-05
995 4.93 5.5 -1.4618E-05
996 4.94 5.5 -1.2622E-05
997 4.95 5.5 -1.0563E-05
998 4.96 5.5 -8.3682E-06
999 4.97 5.5 -6.2532E-06
1000 4.98 5.5 -4.1861E-06
1001 4.99 5.5 -2.0527E-06
1002 5 5.5 1.1335E-07
1003 0 6 -8.4901E-05
1004 0.01 6 -8.4848E-05
1005 0.02 6 -8.4851E-05
1006 0.03 6 -8.4872E-05
1007 0.04 6 -8.4828E-05
1008 0.05 6 -8.4815E-05
1009 0.06 6 -8.4839E-05
1010 0.07 6 -8.482E-05
1011 0.08 6 -8.4785E-05
1012 0.09 6 -8.4791E-05
1013 0.1 6 -8.4809E-05
1014 0.11 6 -8.4769E-05
1015 0.12 6 -8.4745E-05
1016 0.13 6 -8.4763E-05
1017 0.14 6 -8.4743E-05
1018 0.15 6 -8.4712E-05
1019 0.16 6 -8.4744E-05
1020 0.17 6 -8.4728E-05
1021 0.18 6 -8.4695E-05
1022 0.19 6 -8.4685E-05
1023 0.2 6 -8.4709E-05
1024 0.21 6 -8.4682E-05
1025 0.22 6 -8.4647E-05
1026 0.23 6 -8.4668E-05
1027 0.24 6 -8.4663E-05
1028 0.25 6 -8.4624E-05
1029 0.26 6 -8.4621E-05
1030 0.27 6 -8.4641E-05
1031 0.28 6 -8.4606E-05
1032 0.29 6 -8.4586E-05
1033 0.3 6 -8.4592E-05
1034 0.31 6 -8.4581E-05
1035 0.32 6 -8.4542E-05
1036 0.33 6 -8.4548E-05
1037 0.34 6 -8.4566E-05
1038 0.35 6 -8.4524E-05
1039 0.36 6 -8.4499E-05
1040 0.37 6 -8.4528E-05
1041 0.38 6 -8.4512E-05
1042 0.39 6 -8.4476E-05
1043 0.4 6 -8.4493E-05
1044 0.41 6 -8.4498E-05
1045 0.42 6 -8.4447E-05
1046 0.43 6 -8.4448E-05
1047 0.44 6 -8.4466E-05
1048 0.45 6 -8.4431E-05
1049 0.46 6 -8.4397E-05
1050 0.47 6 -8.4423E-05
1051 0.48 6 -8.4424E-05
1052 0.49 6 -8.4384E-05
1053 0.5 6 -8.438E-05
1054 0.51 6 -8.4388E-05
1055 0.52 6 -8.4353E-05
1056 0.53 6 -8.4336E-05
1057 0.54 6 -8.4353E-05
1058 0.55 6 -8.4349E-05
1059 0.56 6 -8.4305E-05
1060 0.57 6 -8.4317E-05
1061 0.58 6 -8.4332E-05
1062 0.59 6 -8.4288E-05
1063 0.6 6 -8.4268E-05
1064 0.61 6 -8.4292E-05
1065 0.62 6 -8.4271E-05
1066 0.63 6 -8.4233E-05
1067 0.64 6 -8.4258E-05
1068 0.65 6 -8.4253E-05
1069 0.66 6 -8.4204E-05
1070 0.67 6 -8.4202E-05
1071 0.68 6 -8.4227E-05
1072 0.69 6 -8.4195E-05
1073 0.7 6 -8.4158E-05
1074 0.71 6 -8.4182E-05
1075 0.72 6 -8.4179E-05
1076 0.73 6 -8.4129E-05
1077 0.74 6 -8.4119E-05
1078 0.75 6 -8.4142E-05
1079 0.76 6 -8.4108E-05
1080 0.77 6 -8.4082E-05
1081 0.78 6 -8.4106E-05
1082 0.79 6 -8.4097E-05
1083 0.8 6 -8.4049E-05
1084 0.81 6 -8.4057E-05
1085 0.82 6 -8.407E-05
1086 0.83 6 -8.4032E-05
1087 0.84 6 -8.4004E-05
1088 0.85 6 -8.4023E-05
1089 0.86 6 -8.4013E-05
1090 0.87 6 -8.3975E-05
1091 0.88 6 -8.3997E-05
1092 0.89 6 -8.3993E-05
1093 0.9 6 -8.3956E-05
1094 0.91 6 -8.3938E-05
1095 0.92 6 -8.3967E-05
1096 0.93 6 -8.3935E-05
1097 0.94 6 -8.3906E-05
1098 0.95 6 -8.3927E-05
1099 0.96 6 -8.3925E-05
1100 0.97 6 -8.3874E-05
1101 0.98 6 -8.3872E-05
1102 0.99 6 -8.3887E-05
1103 1 6 -8.3847E-05
1104 1.01 6 -8.3828E-05
1105 1.02 6 -8.3849E-05
1106 1.03 6 -8.3834E-05
1107 1.04 6 -8.379E-05
1108 1.05 6 -8.3802E-05
1109 1.06 6 -8.3816E-05
1110 1.07 6 -8.3778E-05
1111 1.08 6 -8.376E-05
1112 1.09 6 -8.3774E-05
1113 1.1 6 -8.3755E-05
1114 1.11 6 -8.3722E-05
1115 1.12 6 -8.3736E-05
1116 1.13 6 -8.3742E-05
1117 1.14 6 -8.3695E-05
1118 1.15 6 -8.3695E-05
1119 1.16 6 -8.3708E-05
1120 1.17 6 -8.3681E-05
1121 1.18 6 -8.3641E-05
1122 1.19 6 -8.3663E-05
1123 1.2 6 -8.3658E-05
1124 1.21 6 -8.3619E-05
1125 1.22 6 -8.3608E-05
1126 1.23 6 -8.3623E-05
1127 1.24 6 -8.3591E-05
1128 1.25 6 -8.3567E-05
1129 1.26 6 -8.3588E-05
1130 1.27 6 -8.3582E-05
1131 1.28 6 -8.3529E-05
1132 1.29 6 -8.3537E-05
1133 1.3 6 -8.3547E-05
1134 1.31 6 -8.3509E-05
1135 1.32 6 -8.3493E-05
1136 1.33 6 -8.3508E-05
1137 1.34 6 -8.3496E-05
1138 1.35 6 -8.3456E-05
1139 1.36 6 -8.3472E-05
1140 1.37 6 -8.3472E-05
1141 1.38 6 -8.3434E-05
1142 1.39 6 -8.3421E-05
1143 1.4 6 -8.3436E-05
1144 1.41 6 -8.3409E-05
1145 1.42 6 -8.3371E-05
1146 1.43 6 -8.3397E-05
1147 1.44 6 -8.3383E-05
1148 1.45 6 -8.3343E-05
1149 1.46 6 -8.3339E-05
1150 1.47 6 -8.3352E-05
1151 1.48 6 -8.3319E-05
1152 1.49 6 -8.3286E-05
1153 1.5 6 -8.3312E-05
1154 1.51 6 -8.3294E-05
1155 1.52 6 -8.3254E-05
1156 1.53 6 -8.3267E-05
1157 1.54 6 -8.3272E-05
1158 1.55 6 -8.3225E-05
1159 1.56 6 -8.3213E-05
1160 1.57 6 -8.3226E-05
1161 1.58 6 -8.3211E-05
1162 1.59 6 -8.3177E-05
1163 1.6 6 -8.3195E-05
1164 1.61 6 -8.32E-05
1165 1.62 6 -8.315E-05
1166 1.63 6 -8.314E-05
1167 1.64 6 -8.3152E-05
1168 1.65 6 -8.3126E-05
1169 1.66 6 -8.3088E-05
1170 1.67 6 -8.311E-05
1171 1.68 6 -8.3111E-05
1172 1.69 6 -8.3057E-05
1173 1.7 6 -8.3058E-05
1174 1.71 6 -8.3066E-05
1175 1.72 6 -8.3031E-05
1176 1.73 6 -8.3011E-05
1177 1.74 6 -8.3025E-05
1178 1.75 6 -8.3017E-05
1179 1.76 6 -8.2962E-05
1180 1.77 6 -8.298E-05
1181 1.78 6 -8.2987E-05
1182 1.79 6 -8.294E-05
1183 1.8 6 -8.2925E-05
1184 1.81 6 -8.2945E-05
1185 1.82 6 -8.2929E-05
1186 1.83 6 -8.2879E-05
1187 1.84 6 -8.2908E-05
1188 1.85 6 -8.2895E-05
1189 1.86 6 -8.2853E-05
1190 1.87 6 -8.2841E-05
1191 1.88 6 -8.2863E-05
1192 1.89 6 -8.2829E-05
1193 1.9 6 -8.2792E-05
1194 1.91 6 -8.281E-05
1195 1.92 6 -8.2804E-05
1196 1.93 6 -8.2792E-05
1197 1.94 6 -8.2767E-05
1198 1.95 6 -8.2732E-05
1199 1.96 6 -8.2746E-05
1200 1.97 6 -8.2736E-05
1201 1.98 6 -8.2688E-05
1202 1.99 6 -8.2692E-05
1203 2 6 -8.2711E-05
1204 2.01 6 -8.2665E-05
1205 2.02 6 -8.264E-05
1206 2.03 6 -8.2659E-05
1207 2.04 6 -8.2642E-05
1208 2.05 6 -8.2611E-05
1209 2.06 6 -8.2618E-05
1210 2.07 6 -8.2622E-05
1211 2.08 6 -8.2582E-05
1212 2.09 6 -8.2568E-05
1213 2.1 6 -8.2585E-05
1214 2.11 6 -8.2554E-05
1215 2.12 6 -8.2511E-05
1216 2.13 6 -8.2534E-05
1217 2.14 6 -8.2527E-05
1218 2.15 6 -8.2481E-05
1219 2.16 6 -8.2474E-05
1220 2.17 6 -8.2491E-05
1221 2.18 6 -8.2456E-05
1222 2.19 6 -8.2425E-05
1223 2.2 6 -8.2449E-05
1224 2.21 6 -8.2434E-05
1225 2.22 6 -8.2387E-05
1226 2.23 6 -8.2388E-05
1227 2.24 6 -8.2407E-05
1228 2.25 6 -8.2362E-05
1229 2.26 6 -8.2329E-05
1230 2.27 6 -8.2342E-05
1231 2.28 6 -8.2339E-05
1232 2.29 6 -8.2327E-05
1233 2.3 6 -8.2287E-05
1234 2.31 6 -8.2274E-05
1235 2.32 6 -8.2288E-05
1236 2.33 6 -8.2242E-05
1237 2.34 6 -8.2222E-05
1238 2.35 6 -8.2249E-05
1239 2.36 6 -8.2225E-05
1240 2.37 6 -8.218E-05
1241 2.38 6 -8.2193E-05
1242 2.39 6 -8.2193E-05
1243 2.4 6 -8.2155E-05
1244 2.41 6 -8.2131E-05
1245 2.42 6 -8.2144E-05
1246 2.43 6 -8.212E-05
1247 2.44 6 -8.2082E-05
1248 2.45 6 -8.2105E-05
1249 2.46 6 -8.209E-05
1250 2.47 6 -8.2043E-05
1251 2.48 6 -8.2029E-05
1252 2.49 6 -8.2057E-05
1253 2.5 6 -8.2019E-05
1254 2.51 6 -8.2013E-05
1255 2.52 6 -8.1963E-05
1256 2.53 6 -8.1977E-05
1257 2.54 6 -8.1977E-05
1258 2.55 6 -8.1933E-05
1259 2.56 6 -8.1918E-05
1260 2.57 6 -8.1934E-05
1261 2.58 6 -8.1892E-05
1262 2.59 6 -8.1858E-05
1263 2.6 6 -8.1873E-05
1264 2.61 6 -8.1864E-05
1265 2.62 6 -8.1809E-05
1266 2.63 6 -8.1815E-05
1267 2.64 6 -8.1822E-05
1268 2.65 6 -8.1778E-05
1269 2.66 6 -8.1752E-05
1270 2.67 6 -8.1764E-05
1271 2.68 6 -8.175E-05
1272 2.69 6 -8.1704E-05
1273 2.7 6 -8.1715E-05
1274 2.71 6 -8.1721E-05
1275 2.72 6 -8.167E-05
1276 2.73 6 -8.1645E-05
1277 2.74 6 -8.1659E-05
1278 2.75 6 -8.164E-05
1279 2.76 6 -8.1593E-05
1280 2.77 6 -8.1599E-05
1281 2.78 6 -8.1594E-05
1282 2.79 6 -8.1555E-05
1283 2.8 6 -8.1534E-05
1284 2.81 6 -8.1504E-05
1285 2.82 6 -8.1525E-05
1286 2.83 6 -8.1496E-05
1287 2.84 6 -8.145E-05
1288 2.85 6 -8.1468E-05
1289 2.86 6 -8.1468E-05
1290 2.87 6 -8.142E-05
1291 2.88 6 -8.1401E-05
1292 2.89 6 -8.1413E-05
1293 2.9 6 -8.1375E-05
1294 2.91 6 -8.1343E-05
1295 2.92 6 -8.1352E-05
1296 2.93 6 -8.1341E-05
1297 2.94 6 -8.1288E-05
1298 2.95 6 -8.1289E-05
1299 2.96 6 -8.1295E-05
1300 2.97 6 -8.1246E-05
1301 2.98 6 -8.1218E-05
1302 2.99 6 -8.1234E-05
1303 3 6 -8.1217E-05
1304 3.01 6 -8.1159E-05
1305 3.02 6 -8.1163E-05
1306 3.03 6 -8.1169E-05
1307 3.04 6 -8.1124E-05
1308 3.05 6 -8.1093E-05
1309 3.06 6 -8.1103E-05
1310 3.07 6 -8.1077E-05
1311 3.08 6 -8.1028E-05
1312 3.09 6 -8.1043E-05
1313 3.1 6 -8.1031E-05
1314 3.11 6 -8.0988E-05
1315 3.12 6 -8.097E-05
1316 3.13 6 -8.0984E-05
1317 3.14 6 -8.094E-05
1318 3.15 6 -8.0897E-05
1319 3.16 6 -8.0911E-05
1320 3.17 6 -8.0901E-05
1321 3.18 6 -8.084E-05
1322 3.19 6 -8.0836E-05
1323 3.2 6 -8.0835E-05
1324 3.21 6 -8.0788E-05
1325 3.22 6 -8.076E-05
1326 3.23 6 -8.077E-05
1327 3.24 6 -8.075E-05
1328 3.25 6 -8.0691E-05
1329 3.26 6 -8.0689E-05
1330 3.27 6 -8.0694E-05
1331 3.28 6 -8.064E-05
1332 3.29 6 -8.0612E-05
1333 3.3 6 -8.0622E-05
1334 3.31 6 -8.0596E-05
1335 3.32 6 -8.0548E-05
1336 3.33 6 -8.0552E-05
1337 3.34 6 -8.0542E-05
1338 3.35 6 -8.0492E-05
1339 3.36 6 -8.0459E-05
1340 3.37 6 -8.0474E-05
1341 3.38 6 -8.0429E-05
1342 3.39 6 -8.0373E-05
1343 3.4 6 -8.0383E-05
1344 3.41 6 -8.0373E-05
1345 3.42 6 -8.0312E-05
1346 3.43 6 -8.0305E-05
1347 3.44 6 -8.0297E-05
1348 3.45 6 -8.0257E-05
1349 3.46 6 -8.0221E-05
1350 3.47 6 -8.0222E-05
1351 3.48 6 -8.0196E-05
1352 3.49 6 -8.0139E-05
1353 3.5 6 -8.0132E-05
1354 3.51 6 -8.013E-05
1355 3.52 6 -8.007E-05
1356 3.53 6 -8.0036E-05
1357 3.54 6 -8.0034E-05
1358 3.55 6 -8.0001E-05
1359 3.56 6 -7.9943E-05
1360 3.57 6 -7.995E-05
1361 3.58 6 -7.9927E-05
1362 3.59 6 -7.9872E-05
1363 3.6 6 -7.9854E-05
1364 3.61 6 -7.9806E-05
1365 3.62 6 -7.9809E-05
1366 3.63 6 -7.9774E-05
1367 3.64 6 -7.9715E-05
1368 3.65 6 -7.9702E-05
1369 3.66 6 -7.9687E-05
1370 3.67 6 -7.9621E-05
1371 3.68 6 -7.9588E-05
1372 3.69 6 -7.9575E-05
1373 3.7 6 -7.9533E-05
1374 3.71 6 -7.9465E-05
1375 3.72 6 -7.9469E-05
1376 3.73 6 -7.944E-05
1377 3.74 6 -7.9359E-05
1378 3.75 6 -7.9327E-05
1379 3.76 6 -7.9316E-05
1380 3.77 6 -7.9263E-05
1381 3.78 6 -7.9203E-05
1382 3.79 6 -7.9189E-05
1383 3.8 6 -7.9143E-05
1384 3.81 6 -7.9066E-05
1385 3.82 6 -7.9037E-05
1386 3.83 6 -7.9014E-05
1387 3.84 6 -7.8933E-05
1388 3.85 6 -7.8876E-05
1389 3.86 6 -7.8857E-05
1390 3.87 6 -7.8798E-05
1391 3.88 6 -7.8712E-05
1392 3.89 6 -7.8684E-05
1393 3.9 6 -7.8645E-05
1394 3.91 6 -7.8551E-05
1395 3.92 6 -7.8492E-05
1396 3.93 6 -7.8462E-05
1397 3.94 6 -7.8373E-05
1398 3.95 6 -7.828E-05
1399 3.96 6 -7.8246E-05
1400 3.97 6 -7.8181E-05
1401 3.98 6 -7.8075E-05
1402 3.99 6 -7.7989E-05
1403 4 6 -7.7936E-05
1404 4.01 6 -7.7827E-05
1405 4.02 6 -7.773E-05
1406 4.03 6 -7.7668E-05
1407 4.04 6 -7.7564E-05
1408 4.05 6 -7.7438E-05
1409 4.06 6 -7.7348E-05
1410 4.07 6 -7.7261E-05
1411 4.08 6 -7.7117E-05
1412 4.09 6 -7.6981E-05
1413 4.1 6 -7.6891E-05
1414 4.11 6 -7.6763E-05
1415 4.12 6 -7.659E-05
1416 4.13 6 -7.6476E-05
1417 4.14 6 -7.6333E-05
1418 4.15 6 -7.6147E-05
1419 4.16 6 -7.599E-05
1420 4.17 6 -7.5845E-05
1421 4.18 6 -7.5662E-05
1422 4.19 6 -7.543E-05
1423 4.2 6 -7.5271E-05
1424 4.21 6 -7.5082E-05
1425 4.22 6 -7.4839E-05
1426 4.23 6 -7.4615E-05
1427 4.24 6 -7.4398E-05
1428 4.25 6 -7.4133E-05
1429 4.26 6 -7.3855E-05
1430 4.27 6 -7.3627E-05
1431 4.28 6 -7.3344E-05
1432 4.29 6 -7.3015E-05
1433 4.3 6 -7.2711E-05
1434 4.31 6 -7.2418E-05
1435 4.32 6 -7.2051E-05
1436 4.33 6 -7.1696E-05
1437 4.34 6 -7.137E-05
1438 4.35 6 -7.0964E-05
1439 4.36 6 -7.0537E-05
1440 4.37 6 -7.0147E-05
1441 4.38 6 -6.9745E-05
1442 4.39 6 -6.9272E-05
1443 4.4 6 -6.8779E-05
1444 4.41 6 -6.8332E-05
1445 4.42 6 -6.7823E-05
1446 4.43 6 -6.7282E-05
1447 4.44 6 -6.6785E-05
1448 4.45 6 -6.6201E-05
1449 4.46 6 -6.5599E-05
1450 4.47 6 -6.5007E-05
1451 4.48 6 -6.4425E-05
1452 4.49 6 -6.3773E-05
1453 4.5 6 -6.3054E-05
1454 4.51 6 -6.2415E-05
1455 4.52 6 -6.1726E-05
1456 4.53 6 -6.0976E-05
1457 4.54 6 -6.0257E-05
1458 4.55 6 -5.9468E-05
1459 4.56 6 -5.8654E-05
1460 4.57 6 -5.784E-05
1461 4.58 6 -5.7044E-05
1462 4.59 6 -5.6193E-05
1463 4.6 6 -5.527E-05
1464 4.61 6 -5.4346E-05
1465 4.62 6 -5.3432E-05
1466 4.63 6 -5.2523E-05
1467 4.64 6 -5.1545E-05
1468 4.65 6 -5.0457E-05
1469 4.66 6 -4.9473E-05
1470 4.67 6 -4.8455E-05
1471 4.68 6 -4.7367E-05
1472 4.69 6 -4.6295E-05
1473 4.7 6 -4.5133E-05
1474 4.71 6 -4.3979E-05
1475 4.72 6 -4.2813E-05
1476 4.73 6 -4.167E-05
1477 4.74 6 -4.0462E-05
1478 4.75 6 -3.9111E-05
1479 4.76 6 -3.7871E-05
1480 4.77 6 -3.6621E-05
1481 4.78 6 -3.5293E-05
1482 4.79 6 -3.396E-05
1483 4.8 6 -3.254E-05
1484 4.81 6 -3.1157E-05
1485 4.82 6 -2.9732E-05
1486 4.83 6 -2.8329E-05
1487 4.84 6 -2.6899E-05
1488 4.85 6 -2.5396E-05
1489 4.86 6 -2.3772E-05
1490 4.87 6 -2.228E-05
1491 4.88 6 -2.0712E-05
1492 4.89 6 -1.9117E-05
1493 4.9 6 -1.7547E-05
1494 4.91 6 -1.5812E-05
1495 4.92 6 -1.413E-05
1496 4.93 6 -1.2461E-05
1497 4.94 6 -1.0793E-05
1498 4.95 6 -9.0354E-06
1499 4.96 6 -7.17E-06
1500 4.97 6 -5.364E-06
1501 4.98 6 -3.5718E-06
1502 4.99 6 -1.7775E-06
1503 5 6 1.06507E-07
1504 0 6.5 -6.5855E-05
1505 0.01 6.5 -6.588E-05
1506 0.02 6.5 -6.5858E-05
1507 0.03 6.5 -6.5825E-05
1508 0.04 6.5 -6.5848E-05
1509 0.05 6.5 -6.5846E-05
1510 0.06 6.5 -6.5809E-05
1511 0.07 6.5 -6.581E-05
1512 0.08 6.5 -6.5834E-05
1513 0.09 6.5 -6.5804E-05
1514 0.1 6.5 -6.5772E-05
1515 0.11 6.5 -6.5798E-05
1516 0.12 6.5 -6.5795E-05
1517 0.13 6.5 -6.5746E-05
1518 0.14 6.5 -6.5761E-05
1519 0.15 6.5 -6.5771E-05
1520 0.16 6.5 -6.5732E-05
1521 0.17 6.5 -6.5721E-05
1522 0.18 6.5 -6.5739E-05
1523 0.19 6.5 -6.5729E-05
1524 0.2 6.5 -6.568E-05
1525 0.21 6.5 -6.571E-05
1526 0.22 6.5 -6.5722E-05
1527 0.23 6.5 -6.5684E-05
1528 0.24 6.5 -6.5671E-05
1529 0.25 6.5 -6.5693E-05
1530 0.26 6.5 -6.5675E-05
1531 0.27 6.5 -6.5644E-05
1532 0.28 6.5 -6.5663E-05
1533 0.29 6.5 -6.5664E-05
1534 0.3 6.5 -6.5625E-05
1535 0.31 6.5 -6.5623E-05
1536 0.32 6.5 -6.5641E-05
1537 0.33 6.5 -6.5606E-05
1538 0.34 6.5 -6.5586E-05
1539 0.35 6.5 -6.5607E-05
1540 0.36 6.5 -6.5602E-05
1541 0.37 6.5 -6.5559E-05
1542 0.38 6.5 -6.5567E-05
1543 0.39 6.5 -6.5582E-05
1544 0.4 6.5 -6.5546E-05
1545 0.41 6.5 -6.5529E-05
1546 0.42 6.5 -6.556E-05
1547 0.43 6.5 -6.5546E-05
1548 0.44 6.5 -6.5506E-05
1549 0.45 6.5 -6.5519E-05
1550 0.46 6.5 -6.5523E-05
1551 0.47 6.5 -6.5486E-05
1552 0.48 6.5 -6.5473E-05
1553 0.49 6.5 -6.5492E-05
1554 0.5 6.5 -6.5482E-05
1555 0.51 6.5 -6.5443E-05
1556 0.52 6.5 -6.5465E-05
1557 0.53 6.5 -6.5456E-05
1558 0.54 6.5 -6.5419E-05
1559 0.55 6.5 -6.5417E-05
1560 0.56 6.5 -6.544E-05
1561 0.57 6.5 -6.5407E-05
1562 0.58 6.5 -6.5383E-05
1563 0.59 6.5 -6.5401E-05
1564 0.6 6.5 -6.5393E-05
1565 0.61 6.5 -6.5353E-05
1566 0.62 6.5 -6.5358E-05
1567 0.63 6.5 -6.5375E-05
1568 0.64 6.5 -6.5334E-05
1569 0.65 6.5 -6.5316E-05
1570 0.66 6.5 -6.5344E-05
1571 0.67 6.5 -6.533E-05
1572 0.68 6.5 -6.529E-05
1573 0.69 6.5 -6.5307E-05
1574 0.7 6.5 -6.5317E-05
1575 0.71 6.5 -6.5274E-05
1576 0.72 6.5 -6.5263E-05
1577 0.73 6.5 -6.5288E-05
1578 0.74 6.5 -6.5273E-05
1579 0.75 6.5 -6.5235E-05
1580 0.76 6.5 -6.5259E-05
1581 0.77 6.5 -6.5259E-05
1582 0.78 6.5 -6.5215E-05
1583 0.79 6.5 -6.5215E-05
1584 0.8 6.5 -6.5238E-05
1585 0.81 6.5 -6.5206E-05
1586 0.82 6.5 -6.517E-05
1587 0.83 6.5 -6.5199E-05
1588 0.84 6.5 -6.5194E-05
1589 0.85 6.5 -6.5151E-05
1590 0.86 6.5 -6.5148E-05
1591 0.87 6.5 -6.5168E-05
1592 0.88 6.5 -6.513E-05
1593 0.89 6.5 -6.5109E-05
1594 0.9 6.5 -6.5143E-05
1595 0.91 6.5 -6.5124E-05
1596 0.92 6.5 -6.5088E-05
1597 0.93 6.5 -6.5098E-05
1598 0.94 6.5 -6.5116E-05
1599 0.95 6.5 -6.5074E-05
1600 0.96 6.5 -6.5065E-05
1601 0.97 6.5 -6.5088E-05
1602 0.98 6.5 -6.507E-05
1603 0.99 6.5 -6.503E-05
1604 1 6.5 -6.5063E-05
1605 1.01 6.5 -6.506E-05
1606 1.02 6.5 -6.5015E-05
1607 1.03 6.5 -6.5009E-05
1608 1.04 6.5 -6.5028E-05
1609 1.05 6.5 -6.5001E-05
1610 1.06 6.5 -6.4962E-05
1611 1.07 6.5 -6.4987E-05
1612 1.08 6.5 -6.4984E-05
1613 1.09 6.5 -6.4946E-05
1614 1.1 6.5 -6.4947E-05
1615 1.11 6.5 -6.4962E-05
1616 1.12 6.5 -6.4917E-05
1617 1.13 6.5 -6.4902E-05
1618 1.14 6.5 -6.4928E-05
1619 1.15 6.5 -6.4916E-05
1620 1.16 6.5 -6.4875E-05
1621 1.17 6.5 -6.4896E-05
1622 1.18 6.5 -6.4901E-05
1623 1.19 6.5 -6.486E-05
1624 1.2 6.5 -6.485E-05
1625 1.21 6.5 -6.4873E-05
1626 1.22 6.5 -6.4854E-05
1627 1.23 6.5 -6.4813E-05
1628 1.24 6.5 -6.484E-05
1629 1.25 6.5 -6.4836E-05
1630 1.26 6.5 -6.4797E-05
1631 1.27 6.5 -6.4795E-05
1632 1.28 6.5 -6.4817E-05
1633 1.29 6.5 -6.4779E-05
