
VD= 5 to 10 in 0.01 step
VG= 5 to 10 in 1 step
NO. VD ID ISUB
 V A A
1212 7.09 1.9462E-07 1.521E-08
1213 7.1 1.7931E-07 -8.206E-09
1214 7.11 1.9576E-07 -1.8088E-08
1215 7.12 1.9123E-07 1.7682E-08
1216 7.13 1.8411E-07 -1.79E-08
1217 7.14 1.9354E-07 1.6965E-08
1218 7.15 1.7956E-07 -1.3998E-08
1219 7.16 1.9699E-07 5.939E-09
1220 7.17 1.7975E-07 1.759E-08
1221 7.18 1.8402E-07 -1.7708E-08
1222 7.19 1.9256E-07 1.834E-08
1223 7.2 1.8234E-07 -1.6297E-08
1224 7.21 1.9721E-07 1.2073E-08
1225 7.22 1.7953E-07 -5.877E-09
1226 7.23 1.9544E-07 -1.7302E-08
1227 7.24 1.9249E-07 1.8111E-08
1228 7.25 1.8411E-07 -1.7183E-08
1229 7.26 1.9509E-07 1.5563E-08
1230 7.27 1.7894E-07 -1.2171E-08
1231 7.28 1.9671E-07 3.352E-09
1232 7.29 1.8124E-07 1.7741E-08
1233 7.3 1.8603E-07 -1.7141E-08
1234 7.31 1.8996E-07 1.7066E-08
1235 7.32 1.8401E-07 -1.6886E-08
1236 7.33 1.9586E-07 1.433E-08
1237 7.34 1.799E-07 -9.351E-09
1238 7.35 1.966E-07 -1.798E-08
1239 7.36 1.9187E-07 1.7536E-08
1240 7.37 1.8683E-07 -1.7095E-08
1241 7.38 1.9426E-07 1.7003E-08
1242 7.39 1.8092E-07 -1.5045E-08
1243 7.4 1.9761E-07 6.102E-09
1244 7.41 1.8071E-07 1.7801E-08
1245 7.42 1.847E-07 -1.7968E-08
1246 7.43 1.9344E-07 1.7892E-08
1247 7.44 1.8265E-07 -1.6404E-08
1248 7.45 1.9798E-07 1.0688E-08
1249 7.46 1.8077E-07 -3.174E-09
1250 7.47 1.9586E-07 -1.7222E-08
1251 7.48 1.9127E-07 1.7348E-08
1252 7.49 1.865E-07 -1.7118E-08
1253 7.5 1.9501E-07 1.6865E-08
1254 7.51 1.8099E-07 -1.4532E-08
1255 7.52 1.984E-07 6.787E-09
1256 7.53 1.8101E-07 1.8222E-08
1257 7.54 1.8561E-07 -1.8104E-08
1258 7.55 1.9357E-07 1.8345E-08
1259 7.56 1.8398E-07 -1.6831E-08
1260 7.57 1.9796E-07 1.2469E-08
1261 7.58 1.8067E-07 -6.186E-09
1262 7.59 1.9678E-07 -1.7096E-08
1263 7.6 1.9403E-07 1.7619E-08
1264 7.61 1.8545E-07 -1.7132E-08
1265 7.62 1.9646E-07 1.552E-08
1266 7.63 1.8095E-07 -1.0967E-08
1267 7.64 1.9797E-07 3.853E-09
1268 7.65 1.8196E-07 1.7379E-08
1269 7.66 1.8871E-07 -1.6852E-08
1270 7.67 1.9544E-07 1.6955E-08
1271 7.68 1.8453E-07 -1.685E-08
1272 7.69 1.993E-07 1.1445E-08
1273 7.7 1.8109E-07 -5.662E-09
1274 7.71 1.9729E-07 -1.8019E-08
1275 7.72 1.9395E-07 1.8306E-08
1276 7.73 1.8692E-07 -1.7368E-08
1277 7.74 1.9594E-07 1.6807E-08
1278 7.75 1.8185E-07 -1.4807E-08
1279 7.76 1.9896E-07 6.442E-09
1280 7.77 1.8193E-07 1.8324E-08
1281 7.78 1.8631E-07 -1.8011E-08
1282 7.79 1.9435E-07 1.8424E-08
1283 7.8 1.8451E-07 -1.6693E-08
1284 7.81 1.9931E-07 1.2089E-08
1285 7.82 1.8143E-07 -5.106E-09
1286 7.83 1.9707E-07 -1.7095E-08
1287 7.84 1.9196E-07 1.7154E-08
1288 7.85 1.8887E-07 -1.6818E-08
1289 7.86 1.9594E-07 1.6997E-08
1290 7.87 1.8212E-07 -1.4251E-08
1291 7.88 1.9922E-07 6.552E-09
1292 7.89 1.8199E-07 1.8362E-08
1293 7.9 1.8714E-07 -1.7893E-08
1294 7.91 1.9438E-07 1.8098E-08
1295 7.92 1.8545E-07 -1.6901E-08
1296 7.93 1.9951E-07 1.3012E-08
1297 7.94 1.8174E-07 -6.53E-09
1298 7.95 1.9801E-07 -1.7193E-08
1299 7.96 1.9552E-07 1.7804E-08
1300 7.97 1.8662E-07 -1.7285E-08
1301 7.98 1.979E-07 1.5384E-08
1302 7.99 1.8268E-07 -9.415E-09
1303 8 1.9886E-07 -1.7447E-08
1304 8.01 1.9336E-07 1.7418E-08
1305 8.02 1.8827E-07 -1.7106E-08
1306 8.03 1.9688E-07 1.68E-08
1307 8.04 1.8331E-07 -1.5095E-08
1308 8.05 1.998E-07 5.539E-09
1309 8.06 1.8294E-07 1.7722E-08
1310 8.07 1.8729E-07 -1.7951E-08
1311 8.08 1.9575E-07 1.8241E-08
1312 8.09 1.8543E-07 -1.65E-08
1313 8.1 2.0067E-07 1.1239E-08
1314 8.11 1.8281E-07 -5.41E-09
1315 8.12 1.9842E-07 -1.7201E-08
1316 8.13 1.9277E-07 1.6977E-08
1317 8.14 1.9112E-07 -1.6894E-08
1318 8.15 1.9695E-07 1.6999E-08
1319 8.16 1.8471E-07 -1.588E-08
1320 8.17 2.0038E-07 8.02E-09
1321 8.18 1.8302E-07 1.808E-08
1322 8.19 1.8907E-07 -1.7078E-08
1323 8.2 1.9376E-07 1.7217E-08
1324 8.21 1.8677E-07 -1.6921E-08
1325 8.22 2.0039E-07 1.3204E-08
1326 8.23 1.8333E-07 -5.584E-09
1327 8.24 1.9914E-07 -1.7161E-08
1328 8.25 1.9649E-07 1.754E-08
1329 8.26 1.8778E-07 -1.7779E-08
1330 8.27 1.9816E-07 1.6434E-08
1331 8.28 1.8268E-07 -1.3196E-08
1332 8.29 2.0061E-07 5.125E-09
1333 8.3 1.8448E-07 1.7386E-08
1334 8.31 1.9026E-07 -1.6961E-08
1335 8.32 1.9397E-07 1.706E-08
1336 8.33 1.875E-07 -1.6986E-08
1337 8.34 1.994E-07 1.4695E-08
1338 8.35 1.8384E-07 -9.207E-09
1339 8.36 1.9971E-07 -1.8111E-08
1340 8.37 1.963E-07 1.8183E-08
1341 8.38 1.8862E-07 -1.789E-08
1342 8.39 1.9907E-07 1.5621E-08
1343 8.4 1.83E-07 -1.2701E-08
1344 8.41 2.0083E-07 3.954E-09
1345 8.42 1.847E-07 1.7059E-08
1346 8.43 1.9178E-07 -1.6993E-08
1347 8.44 1.981E-07 1.6845E-08
1348 8.45 1.8752E-07 -1.6999E-08
1349 8.46 2.0228E-07 1.1398E-08
1350 8.47 1.8416E-07 -5.33E-09
1351 8.48 1.9992E-07 -1.7021E-08
1352 8.49 1.9371E-07 1.6571E-08
1353 8.5 1.9306E-07 -1.7028E-08
1354 8.51 1.9879E-07 1.6978E-08
1355 8.52 1.8643E-07 -1.6603E-08
1356 8.53 2.0176E-07 7.614E-09
1357 8.54 1.8462E-07 1.8183E-08
1358 8.55 1.8967E-07 -1.7973E-08
1359 8.56 1.9702E-07 1.7867E-08
1360 8.57 1.8781E-07 -1.7092E-08
1361 8.58 2.0174E-07 1.2859E-08
1362 8.59 1.8458E-07 -6.28E-09
1363 8.6 2.0069E-07 -1.744E-08
1364 8.61 1.9781E-07 1.7597E-08
1365 8.62 1.8931E-07 -1.7488E-08
1366 8.63 2.01E-07 1.516E-08
1367 8.64 1.8494E-07 -9.776E-09
1368 8.65 2.0167E-07 -1.7334E-08
1369 8.66 1.9501E-07 1.6701E-08
1370 8.67 1.9149E-07 -1.7313E-08
1371 8.68 1.9878E-07 1.6885E-08
1372 8.69 1.8603E-07 -1.5447E-08
1373 8.7 2.0211E-07 4.71E-09
1374 8.71 1.8626E-07 1.7096E-08
1375 8.72 1.9257E-07 -1.7208E-08
1376 8.73 1.9972E-07 1.653E-08
1377 8.74 1.8861E-07 -1.7203E-08
1378 8.75 2.0266E-07 1.2888E-08
1379 8.76 1.8527E-07 -7.735E-09
1380 8.77 2.0124E-07 -1.8292E-08
1381 8.78 1.9818E-07 1.7944E-08
1382 8.79 1.9017E-07 -1.8429E-08
1383 8.8 2.0061E-07 1.5558E-08
1384 8.81 1.8492E-07 -1.2867E-08
1385 8.82 2.0219E-07 3.368E-09
1386 8.83 1.8661E-07 1.6836E-08
1387 8.84 1.9352E-07 -1.7073E-08
1388 8.85 1.9528E-07 1.6377E-08
1389 8.86 1.8982E-07 -1.7368E-08
1390 8.87 2.0319E-07 1.2877E-08
1391 8.88 1.8586E-07 -8.021E-09
1392 8.89 2.0211E-07 -1.81E-08
1393 8.9 1.9905E-07 1.7781E-08
1394 8.91 1.9078E-07 -1.8623E-08
1395 8.92 2.0124E-07 1.5106E-08
1396 8.93 1.8709E-07 -1.5414E-08
1397 8.94 2.0367E-07 6.41E-09
1398 8.95 1.8667E-07 1.6931E-08
1399 8.96 1.9099E-07 -1.8371E-08
1400 8.97 1.9954E-07 1.7677E-08
1401 8.98 1.8958E-07 -1.7543E-08
1402 8.99 2.0426E-07 1.1351E-08
1403 9 1.8656E-07 -6.52E-09
1404 9.01 2.0286E-07 -1.8097E-08
1405 9.02 1.9963E-07 1.7334E-08
1406 9.03 1.9151E-07 -1.8254E-08
1407 9.04 2.0249E-07 1.4662E-08
1408 9.05 1.8693E-07 -1.0036E-08
1409 9.06 2.034E-07 -1.8361E-08
1410 9.07 1.9809E-07 1.6655E-08
1411 9.08 1.9377E-07 -1.7986E-08
1412 9.09 2.0094E-07 1.6226E-08
1413 9.1 1.8745E-07 -1.5141E-08
1414 9.11 2.0453E-07 5.568E-09
1415 9.12 1.878E-07 1.6709E-08
1416 9.13 1.9196E-07 -1.8785E-08
1417 9.14 2.0043E-07 1.7287E-08
1418 9.15 1.9045E-07 -1.7498E-08
1419 9.16 2.0545E-07 1.0074E-08
1420 9.17 1.8755E-07 -6.352E-09
1421 9.18 2.0328E-07 -1.8179E-08
1422 9.19 1.9759E-07 1.5388E-08
1423 9.2 1.9132E-07 -1.8108E-08
1424 9.21 2.0207E-07 1.5639E-08
1425 9.22 1.8821E-07 -1.5653E-08
1426 9.23 2.0518E-07 4.232E-09
1427 9.24 1.8843E-07 1.61E-08
1428 9.25 1.9284E-07 -1.8889E-08
1429 9.26 2.0123E-07 1.6848E-08
1430 9.27 1.9188E-07 -1.8279E-08
1431 9.28 2.0636E-07 1.0203E-08
1432 9.29 1.8811E-07 -7.606E-09
1433 9.3 2.0444E-07 -1.833E-08
1434 9.31 1.9783E-07 1.5203E-08
1435 9.32 1.9235E-07 -1.8501E-08
1436 9.33 2.0303E-07 1.5222E-08
1437 9.34 1.9065E-07 -1.7548E-08
1438 9.35 2.0591E-07 6.398E-09
1439 9.36 1.8922E-07 -2.912E-09
1440 9.37 2.0216E-07 -1.7006E-08
1441 9.38 1.9639E-07 1.5344E-08
1442 9.39 1.9367E-07 -1.904E-08
1443 9.4 2.0427E-07 1.3712E-08
1444 9.41 1.8815E-07 -1.4531E-08
1445 9.42 2.0692E-07 2.533E-09
1446 9.43 1.9017E-07 1.5136E-08
1447 9.44 1.9394E-07 -1.9269E-08
1448 9.45 2.0291E-07 1.5198E-08
1449 9.46 1.9175E-07 -1.862E-08
1450 9.47 2.0681E-07 6E-09
1451 9.48 1.9024E-07 -5.18E-09
1452 9.49 2.0413E-07 -1.551E-08
1453 9.5 1.9671E-07 1.5177E-08
1454 9.51 1.9488E-07 -2.027E-08
1455 9.52 2.0303E-07 1.5202E-08
1456 9.53 1.9403E-07 -1.9011E-08
1457 9.54 2.0784E-07 6.848E-09
1458 9.55 1.9076E-07 -6.464E-09
1459 9.56 2.0489E-07 -1.5654E-08
1460 9.57 1.9735E-07 1.49E-08
1461 9.58 1.9546E-07 -2.0777E-08
1462 9.59 2.044E-07 1.4297E-08
1463 9.6 1.93E-07 -1.9497E-08
1464 9.61 2.0815E-07 6.621E-09
1465 9.62 1.9135E-07 -7.088E-09
1466 9.63 2.0666E-07 -1.524E-08
1467 9.64 1.9721E-07 1.3329E-08
1468 9.65 1.9533E-07 -2.0206E-08
1469 9.66 2.0575E-07 1.3478E-08
1470 9.67 1.9169E-07 -1.7258E-08
1471 9.68 2.0921E-07 -1.8249E-08
1472 9.69 1.9942E-07 1.3702E-08
1473 9.7 1.9645E-07 -2.1043E-08
1474 9.71 2.0541E-07 1.3585E-08
1475 9.72 1.9309E-07 -1.9128E-08
1476 9.73 2.0927E-07 3.415E-09
1477 9.74 1.9303E-07 -5.175E-09
1478 9.75 2.0597E-07 -1.8494E-08
1479 9.76 1.9966E-07 1.3194E-08
1480 9.77 1.9754E-07 -2.1628E-08
1481 9.78 2.0691E-07 1.2559E-08
1482 9.79 1.9325E-07 -1.8364E-08
1483 9.8 2.1067E-07 1.31E-09
1484 9.81 1.9364E-07 -1.37E-09
1485 9.82 2.0592E-07 -2.1319E-08
1486 9.83 2.0225E-07 1.2071E-08
1487 9.84 1.9761E-07 -2.1786E-08
1488 9.85 2.0874E-07 1.1221E-08
1489 9.86 1.9304E-07 -1.7262E-08
1490 9.87 2.1075E-07 -1.727E-08
1491 9.88 2.0039E-07 1.1199E-08
1492 9.89 1.978E-07 -2.2257E-08
1493 9.9 2.0921E-07 1.1047E-08
1494 9.91 1.9576E-07 -2.1139E-08
1495 9.92 2.1187E-07 2.079E-09
1496 9.93 1.9489E-07 -7.376E-09
1497 9.94 2.0844E-07 -2.0735E-08
1498 9.95 2.0269E-07 9.499E-09
1499 9.96 1.9777E-07 -2.2408E-08
1500 9.97 2.1057E-07 9.638E-09
1501 9.98 1.9456E-07 -1.9079E-08
1502 9.99 2.1419E-07 -2.2011E-08
1503 10 2.0356E-07 8.614E-09
1504 5 2.8156E-07 -1.2687E-08
1505 5.01 7.6963E-06 -1.7363E-08
1506 5.02 1.4403E-05 -1.803E-08
1507 5.03 2.1055E-05 1.756E-08
1508 5.04 2.7606E-05 -1.6845E-08
1509 5.05 3.4153E-05 1.715E-08
1510 5.06 4.1015E-05 -1.6319E-08
1511 5.07 4.7346E-05 1.162E-08
1512 5.08 5.3542E-05 -4.506E-09
1513 5.09 5.9683E-05 -1.7155E-08
1514 5.1 6.5742E-05 1.8188E-08
1515 5.11 7.2163E-05 -1.7934E-08
1516 5.12 7.8053E-05 1.6276E-08
1517 5.13 8.3837E-05 -1.3499E-08
1518 5.14 8.9567E-05 5.558E-09
1519 5.15 9.5227E-05 1.6786E-08
1520 5.16 0.000101204 -1.6914E-08
1521 5.17 0.000106654 1.7426E-08
1522 5.18 0.000112012 -1.712E-08
1523 5.19 0.00011727 1.5509E-08
1524 5.2 0.00012245 -1.6902E-08
1525 5.21 0.00012796 1.6744E-08
1526 5.22 0.00013298 -1.367E-08
1527 5.23 0.00013794 5.699E-09
1528 5.24 0.00014277 1.7805E-08
1529 5.25 0.00014761 -1.7097E-08
1530 5.26 0.00015263 1.7955E-08
1531 5.27 0.0001572 -1.6934E-08
1532 5.28 0.00016172 1.5457E-08
1533 5.29 0.00016613 -1.1862E-08
1534 5.3 0.00017047 4.586E-09
1535 5.31 0.00017502 1.7339E-08
1536 5.32 0.00017919 -1.693E-08
1537 5.33 0.00018324 1.8085E-08
1538 5.34 0.00018729 -1.7456E-08
1539 5.35 0.00019117 1.5746E-08
1540 5.36 0.00019529 -1.3215E-08
1541 5.37 0.000199 5.372E-09
1542 5.38 0.00020263 1.7657E-08
1543 5.39 0.0002062 -1.7369E-08
1544 5.4 0.00020966 1.7465E-08
1545 5.41 0.0002133 -1.6939E-08
1546 5.42 0.00021663 1.3602E-08
1547 5.43 0.00021981 -9.282E-09
1548 5.44 0.00022297 -1.7495E-08
1549 5.45 0.00022603 1.6968E-08
1550 5.46 0.000229 -1.7242E-08
1551 5.47 0.00023207 1.7249E-08
1552 5.48 0.00023488 -1.6412E-08
1553 5.49 0.00023761 9.639E-09
1554 5.5 0.00024022 -5.338E-09
1555 5.51 0.00024282 -1.7191E-08
1556 5.52 0.00024549 1.8013E-08
1557 5.53 0.00024787 -1.7059E-08
1558 5.54 0.0002502 1.6873E-08
1559 5.55 0.00025242 -1.5186E-08
1560 5.56 0.0002546 7.311E-09
1561 5.57 0.00025684 1.84E-08
1562 5.58 0.00025887 -1.6859E-08
1563 5.59 0.00026079 1.7254E-08
1564 5.6 0.00026265 -1.6955E-08
1565 5.61 0.00026449 1.4569E-08
1566 5.62 0.0002663 -7.348E-09
1567 5.63 0.000268 -1.7846E-08
1568 5.64 0.0002696 1.6589E-08
1569 5.65 0.00027106 -1.6792E-08
1570 5.66 0.00027253 1.7435E-08
1571 5.67 0.00027404 -1.6355E-08
1572 5.68 0.00027536 1.0076E-08
1573 5.69 0.00027661 -4.932E-09
1574 5.7 0.00027783 -1.7659E-08
1575 5.71 0.00027895 1.647E-08
1576 5.72 0.0002801 -1.6858E-08
1577 5.73 0.00028116 1.7349E-08
1578 5.74 0.00028212 -1.6428E-08
1579 5.75 0.00028307 9.293E-09
1580 5.76 0.00028393 -3.639E-09
1581 5.77 0.00028486 -1.7357E-08
1582 5.78 0.00028563 1.769E-08
1583 5.79 0.00028636 -1.6742E-08
1584 5.8 0.00028705 1.7234E-08
1585 5.81 0.00028773 -1.6134E-08
1586 5.82 0.00028839 7.785E-09
1587 5.83 0.00028899 1.8319E-08
1588 5.84 0.00028954 -1.682E-08
1589 5.85 0.00029006 1.7216E-08
1590 5.86 0.00029053 -1.6874E-08
1591 5.87 0.00029104 1.5392E-08
1592 5.88 0.00029145 -8.493E-09
1593 5.89 0.0002919 3.543E-09
1594 5.9 0.00029225 1.7601E-08
1595 5.91 0.00029263 -1.685E-08
1596 5.92 0.00029303 1.7559E-08
1597 5.93 0.00029332 -1.7314E-08
1598 5.94 0.00029363 1.5439E-08
1599 5.95 0.00029391 -9.661E-09
1600 5.96 0.0002942 -1.7844E-08
1601 5.97 0.00029446 1.6597E-08
1602 5.98 0.00029472 -1.6897E-08
1603 5.99 0.00029492 1.7159E-08
1604 6 0.00029514 -1.6297E-08
1605 6.01 0.0002954 7.45E-09
1606 6.02 0.00029561 -3.365E-09
1607 6.03 0.00029582 -1.7073E-08
1608 6.04 0.00029597 1.8321E-08
1609 6.05 0.00029618 -1.7069E-08
1610 6.06 0.00029633 1.7099E-08
1611 6.07 0.0002965 -1.3954E-08
1612 6.08 0.00029664 6.975E-09
1613 6.09 0.00029681 1.7908E-08
1614 6.1 0.00029694 -1.7044E-08
1615 6.11 0.00029708 1.7485E-08
1616 6.12 0.00029723 -1.6844E-08
1617 6.13 0.0002974 1.4108E-08
1618 6.14 0.00029752 -7.621E-09
1619 6.15 0.00029762 -1.7998E-08
1620 6.16 0.00029775 1.7147E-08
1621 6.17 0.00029787 -1.7128E-08
1622 6.18 0.00029797 1.7207E-08
1623 6.19 0.00029809 -1.4805E-08
1624 6.2 0.00029824 7.088E-09
1625 6.21 0.00029827 1.8302E-08
1626 6.22 0.00029839 -1.6784E-08
1627 6.23 0.00029849 1.7061E-08
1628 6.24 0.00029859 -1.6831E-08
1629 6.25 0.00029871 1.3657E-08
1630 6.26 0.00029877 -7.692E-09
1631 6.27 0.00029888 -1.807E-08
1632 6.28 0.00029896 1.7058E-08
1633 6.29 0.00029907 -1.6317E-08
1634 6.3 0.00029912 1.7377E-08
1635 6.31 0.0002992 -1.6398E-08
1636 6.32 0.00029931 9.694E-09
1637 6.33 0.00029936 -3.837E-09
1638 6.34 0.00029947 -1.7219E-08
1639 6.35 0.00029953 1.8018E-08
1640 6.36 0.0002996 -1.7035E-08
1641 6.37 0.00029968 1.7271E-08
1642 6.38 0.00029976 -1.6497E-08
1643 6.39 0.00029985 1.0818E-08
1644 6.4 0.00029991 1.756E-08
1645 6.41 0.00029998 -1.6848E-08
1646 6.42 0.00030005 1.7591E-08
1647 6.43 0.00030013 -1.7117E-08
1648 6.44 0.00030021 1.5443E-08
1649 6.45 0.00030025 -9.758E-09
1650 6.46 0.00030037 -1.7081E-08
1651 6.47 0.0003004 1.7152E-08
1652 6.48 0.00030045 -1.7698E-08
1653 6.49 0.00030052 1.83E-08
1654 6.5 0.00030061 -1.6307E-08
1655 6.51 0.00030068 1.1439E-08
1656 6.52 0.00030068 -6.299E-09
1657 6.53 0.00030079 -1.7305E-08
1658 6.54 0.00030084 1.7745E-08
1659 6.55 0.00030091 -1.7333E-08
1660 6.56 0.00030096 1.6724E-08
1661 6.57 0.00030102 -1.4806E-08
1662 6.58 0.00030111 7.026E-09
1663 6.59 0.00030112 1.8289E-08
1664 6.6 0.00030117 -1.6486E-08
1665 6.61 0.00030124 1.7448E-08
1666 6.62 0.00030129 -1.6898E-08
1667 6.63 0.00030132 1.4154E-08
1668 6.64 0.00030141 -9.166E-09
1669 6.65 0.00030148 -1.7021E-08
1670 6.66 0.0003015 1.7083E-08
1671 6.67 0.00030156 -1.7481E-08
1672 6.68 0.00030161 1.8312E-08
1673 6.69 0.00030167 -1.6374E-08
1674 6.7 0.00030171 1.1579E-08
1675 6.71 0.00030177 -4.563E-09
1676 6.72 0.00030184 -1.701E-08
1677 6.73 0.00030185 1.8326E-08
1678 6.74 0.00030191 -1.7927E-08
1679 6.75 0.00030196 1.6384E-08
1680 6.76 0.00030203 -1.2286E-08
1681 6.77 0.00030205 5.525E-09
1682 6.78 0.00030212 1.7721E-08
1683 6.79 0.00030215 -1.7077E-08
1684 6.8 0.00030219 1.7326E-08
1685 6.81 0.00030225 -1.6934E-08
1686 6.82 0.0003023 1.4458E-08
1687 6.83 0.00030238 -8.655E-09
1688 6.84 0.00030242 -1.7229E-08
1689 6.85 0.00030247 1.6943E-08
1690 6.86 0.00030249 -1.7283E-08
1691 6.87 0.00030253 1.7288E-08
1692 6.88 0.00030259 -1.6452E-08
1693 6.89 0.00030263 9.985E-09
1694 6.9 0.00030267 1.8072E-08
1695 6.91 0.00030269 -1.6841E-08
1696 6.92 0.00030273 1.741E-08
1697 6.93 0.00030278 -1.7012E-08
1698 6.94 0.00030283 1.5169E-08
1699 6.95 0.00030287 -8.821E-09
1700 6.96 0.00030297 3.186E-09
1701 6.97 0.00030295 1.7499E-08
1702 6.98 0.00030297 -1.6877E-08
1703 6.99 0.000303 1.7672E-08
1704 7 0.00030306 -1.7171E-08
1705 7.01 0.00030308 1.5547E-08
1706 7.02 0.00030314 -1.2062E-08
1707 7.03 0.0003032 4.107E-09
1708 7.04 0.00030321 1.7206E-08
1709 7.05 0.00030328 -1.6949E-08
1710 7.06 0.00030332 1.8123E-08
1711 7.07 0.00030335 -1.7535E-08
1712 7.08 0.00030337 1.5596E-08
1713 7.09 0.00030344 -1.2746E-08
1714 7.1 0.00030346 4.909E-09
1715 7.11 0.0003035 1.7105E-08
1716 7.12 0.00030356 -1.6973E-08
1717 7.13 0.00030357 1.8243E-08
1718 7.14 0.00030363 -1.7611E-08
1719 7.15 0.00030363 1.671E-08
1720 7.16 0.00030368 -1.362E-08
1721 7.17 0.00030375 6.782E-09
1722 7.18 0.00030376 1.8355E-08
1723 7.19 0.00030381 -1.6673E-08
1724 7.2 0.00030386 1.6545E-08
1725 7.21 0.00030389 -1.7046E-08
1726 7.22 0.00030392 1.5544E-08
1727 7.23 0.00030393 -1.0873E-08
1728 7.24 0.00030401 3.179E-09
1729 7.25 0.00030399 1.8297E-08
1730 7.26 0.00030404 -1.6942E-08
1731 7.27 0.0003041 1.6842E-08
1732 7.28 0.00030412 -1.6962E-08
1733 7.29 0.00030416 1.4757E-08
1734 7.3 0.0003042 -8.966E-09
1735 7.31 0.00030425 -1.7679E-08
1736 7.32 0.00030427 1.65E-08
1737 7.33 0.00030428 -1.6922E-08
1738 7.34 0.00030434 1.7361E-08
1739 7.35 0.00030437 -1.6426E-08
1740 7.36 0.00030438 8.413E-09
1741 7.37 0.00030441 1.7882E-08
1742 7.38 0.00030447 -1.687E-08
1743 7.39 0.00030452 1.7459E-08
1744 7.4 0.00030456 -1.7045E-08
1745 7.41 0.00030458 1.5343E-08
1746 7.42 0.00030461 -9.197E-09
1747 7.43 0.00030467 4.15E-09
1748 7.44 0.00030465 1.7724E-08
1749 7.45 0.00030469 -1.6841E-08
1750 7.46 0.00030474 1.7518E-08
1751 7.47 0.00030476 -1.6905E-08
1752 7.48 0.00030478 1.4316E-08
1753 7.49 0.00030482 -6.532E-09
1754 7.5 0.00030488 -1.7434E-08
1755 7.51 0.00030487 1.7555E-08
1756 7.52 0.00030491 -1.7141E-08
1757 7.53 0.00030494 1.6847E-08
1758 7.54 0.00030499 -1.5027E-08
1759 7.55 0.000305 7.246E-09
1760 7.56 0.00030504 1.8384E-08
1761 7.57 0.00030508 -1.6748E-08
1762 7.58 0.0003051 1.6661E-08
1763 7.59 0.00030513 -1.691E-08
1764 7.6 0.00030517 1.5019E-08
1765 7.61 0.00030518 -1.0655E-08
1766 7.62 0.00030524 -1.7309E-08
1767 7.63 0.00030524 1.6976E-08
1768 7.64 0.00030528 -1.7345E-08
1769 7.65 0.00030531 1.7395E-08
1770 7.66 0.00030539 -1.6357E-08
1771 7.67 0.00030541 9.945E-09
1772 7.68 0.00030542 -3.368E-09
1773 7.69 0.00030544 -1.7127E-08
1774 7.7 0.00030546 1.6952E-08
1775 7.71 0.00030548 -1.7379E-08
1776 7.72 0.0003055 1.8059E-08
1777 7.73 0.00030558 -1.6345E-08
1778 7.74 0.00030559 1.149E-08
1779 7.75 0.00030565 -4.285E-09
1780 7.76 0.00030566 -1.715E-08
1781 7.77 0.00030568 1.8229E-08
1782 7.78 0.0003057 -1.814E-08
1783 7.79 0.00030577 1.6551E-08
1784 7.8 0.00030577 -1.4069E-08
1785 7.81 0.0003058 6.989E-09
1786 7.82 0.00030582 1.8249E-08
1787 7.83 0.00030582 -1.6948E-08
1788 7.84 0.00030588 1.7255E-08
1789 7.85 0.0003059 -1.7027E-08
1790 7.86 0.00030594 1.4806E-08
1791 7.87 0.00030594 -1.0379E-08
1792 7.88 0.00030599 -1.7598E-08
1793 7.89 0.00030597 1.6821E-08
1794 7.9 0.00030607 -1.7299E-08
1795 7.91 0.00030608 1.7118E-08
1796 7.92 0.0003061 -1.6539E-08
1797 7.93 0.00030612 7.66E-09
1798 7.94 0.00030615 -3.124E-09
1799 7.95 0.0003062 -1.7341E-08
1800 7.96 0.00030623 1.6996E-08
1801 7.97 0.00030625 -1.7733E-08
1802 7.98 0.00030627 1.8102E-08
1803 7.99 0.00030634 -1.6526E-08
1804 8 0.00030635 1.0541E-08
1805 8.01 0.00030637 -4.115E-09
1806 8.02 0.00030642 -1.7475E-08
1807 8.03 0.00030641 1.7733E-08
1808 8.04 0.00030645 -1.8287E-08
1809 8.05 0.00030647 1.619E-08
1810 8.06 0.00030649 -1.3243E-08
1811 8.07 0.00030655 5.321E-09
1812 8.08 0.00030655 1.715E-08
1813 8.09 0.00030659 -1.8078E-08
1814 8.1 0.0003066 1.7109E-08
1815 8.11 0.00030663 -1.7248E-08
1816 8.12 0.00030665 1.3488E-08
1817 8.13 0.00030667 -8.001E-09
1818 8.14 0.00030671 -1.784E-08
1819 8.15 0.00030675 1.7278E-08
1820 8.16 0.00030679 -1.7726E-08
1821 8.17 0.00030679 1.6228E-08
1822 8.18 0.00030685 -1.6695E-08
1823 8.19 0.00030682 6.702E-09
1824 8.2 0.00030686 1.7438E-08
1825 8.21 0.00030689 -1.7502E-08
1826 8.22 0.00030694 1.6552E-08
1827 8.23 0.00030697 -1.7951E-08
1828 8.24 0.00030699 1.2268E-08
1829 8.25 0.00030703 -8.716E-09
1830 8.26 0.00030706 -1.9364E-08
1831 8.27 0.00030704 1.5316E-08
1832 8.28 0.00030709 -1.8516E-08
1833 8.29 0.00030713 1.5331E-08
1834 8.3 0.00030718 -1.5638E-08
1835 8.31 0.00030722 5.788E-09
1836 8.32 0.00030721 -4.173E-09
1837 8.33 0.00030724 -1.5015E-08
1838 8.34 0.00030722 1.6053E-08
1839 8.35 0.00030727 -1.8762E-08
1840 8.36 0.0003073 1.4849E-08
