
VD= 0 to 5 in 0.01 step
VB= 5 to 7 in 0.5 step
NO. VD VB ID
1714 2.1 6.5 -0.00049846
1715 2.11 6.5 -0.00049819
1716 2.12 6.5 -0.00049791
1717 2.13 6.5 -0.00049763
1718 2.14 6.5 -0.00049729
1719 2.15 6.5 -0.00049702
1720 2.16 6.5 -0.00049674
1721 2.17 6.5 -0.0004964
1722 2.18 6.5 -0.00049617
1723 2.19 6.5 -0.00049591
1724 2.2 6.5 -0.00049558
1725 2.21 6.5 -0.00049527
1726 2.22 6.5 -0.00049502
1727 2.23 6.5 -0.00049472
1728 2.24 6.5 -0.00049441
1729 2.25 6.5 -0.00049411
1730 2.26 6.5 -0.00049386
1731 2.27 6.5 -0.00049356
1732 2.28 6.5 -0.00049321
1733 2.29 6.5 -0.00049299
1734 2.3 6.5 -0.00049267
1735 2.31 6.5 -0.00049233
1736 2.32 6.5 -0.00049203
1737 2.33 6.5 -0.00049174
1738 2.34 6.5 -0.00049145
1739 2.35 6.5 -0.00049114
1740 2.36 6.5 -0.00049087
1741 2.37 6.5 -0.00049055
1742 2.38 6.5 -0.00049024
1743 2.39 6.5 -0.00048991
1744 2.4 6.5 -0.00048964
1745 2.41 6.5 -0.00048936
1746 2.42 6.5 -0.000489
1747 2.43 6.5 -0.0004887
1748 2.44 6.5 -0.00048845
1749 2.45 6.5 -0.00048812
1750 2.46 6.5 -0.00048779
1751 2.47 6.5 -0.00048748
1752 2.48 6.5 -0.00048718
1753 2.49 6.5 -0.00048685
1754 2.5 6.5 -0.00048657
1755 2.51 6.5 -0.0004863
1756 2.52 6.5 -0.00048594
1757 2.53 6.5 -0.00048559
1758 2.54 6.5 -0.0004853
1759 2.55 6.5 -0.00048501
1760 2.56 6.5 -0.00048466
1761 2.57 6.5 -0.00048433
1762 2.58 6.5 -0.00048403
1763 2.59 6.5 -0.00048373
1764 2.6 6.5 -0.00048339
1765 2.61 6.5 -0.00048308
1766 2.62 6.5 -0.00048273
1767 2.63 6.5 -0.00048241
1768 2.64 6.5 -0.00048205
1769 2.65 6.5 -0.00048177
1770 2.66 6.5 -0.00048146
1771 2.67 6.5 -0.00048106
1772 2.68 6.5 -0.00048078
1773 2.69 6.5 -0.00048046
1774 2.7 6.5 -0.00048011
1775 2.71 6.5 -0.00047978
1776 2.72 6.5 -0.00047944
1777 2.73 6.5 -0.00047911
1778 2.74 6.5 -0.00047876
1779 2.75 6.5 -0.00047846
1780 2.76 6.5 -0.00047811
1781 2.77 6.5 -0.00047769
1782 2.78 6.5 -0.00047738
1783 2.79 6.5 -0.00047705
1784 2.8 6.5 -0.00047671
1785 2.81 6.5 -0.00047636
1786 2.82 6.5 -0.00047601
1787 2.83 6.5 -0.00047566
1788 2.84 6.5 -0.00047527
1789 2.85 6.5 -0.00047493
1790 2.86 6.5 -0.00047462
1791 2.87 6.5 -0.00047423
1792 2.88 6.5 -0.00047385
1793 2.89 6.5 -0.00047351
1794 2.9 6.5 -0.00047315
1795 2.91 6.5 -0.0004728
1796 2.92 6.5 -0.00047241
1797 2.93 6.5 -0.00047204
1798 2.94 6.5 -0.00047169
1799 2.95 6.5 -0.00047133
1800 2.96 6.5 -0.00047095
1801 2.97 6.5 -0.0004706
1802 2.98 6.5 -0.0004702
1803 2.99 6.5 -0.00046982
1804 3 6.5 -0.00046948
1805 3.01 6.5 -0.0004691
1806 3.02 6.5 -0.00046868
1807 3.03 6.5 -0.00046827
1808 3.04 6.5 -0.00046791
1809 3.05 6.5 -0.00046752
1810 3.06 6.5 -0.00046712
1811 3.07 6.5 -0.00046676
1812 3.08 6.5 -0.00046632
1813 3.09 6.5 -0.00046593
1814 3.1 6.5 -0.00046553
1815 3.11 6.5 -0.00046513
1816 3.12 6.5 -0.00046474
1817 3.13 6.5 -0.0004643
1818 3.14 6.5 -0.00046392
1819 3.15 6.5 -0.00046351
1820 3.16 6.5 -0.00046308
1821 3.17 6.5 -0.00046264
1822 3.18 6.5 -0.00046226
1823 3.19 6.5 -0.0004618
1824 3.2 6.5 -0.00046138
1825 3.21 6.5 -0.00046097
1826 3.22 6.5 -0.00046054
1827 3.23 6.5 -0.00046006
1828 3.24 6.5 -0.00045961
1829 3.25 6.5 -0.0004592
1830 3.26 6.5 -0.00045874
1831 3.27 6.5 -0.0004583
1832 3.28 6.5 -0.00045781
1833 3.29 6.5 -0.00045737
1834 3.3 6.5 -0.00045693
1835 3.31 6.5 -0.00045639
1836 3.32 6.5 -0.00045599
1837 3.33 6.5 -0.00045549
1838 3.34 6.5 -0.00045503
1839 3.35 6.5 -0.00045454
1840 3.36 6.5 -0.00045409
1841 3.37 6.5 -0.00045359
1842 3.38 6.5 -0.00045304
1843 3.39 6.5 -0.0004526
1844 3.4 6.5 -0.00045206
1845 3.41 6.5 -0.00045154
1846 3.42 6.5 -0.00045107
1847 3.43 6.5 -0.00045053
1848 3.44 6.5 -0.00044999
1849 3.45 6.5 -0.00044944
1850 3.46 6.5 -0.00044896
1851 3.47 6.5 -0.00044842
1852 3.48 6.5 -0.00044782
1853 3.49 6.5 -0.00044727
1854 3.5 6.5 -0.00044675
1855 3.51 6.5 -0.00044619
1856 3.52 6.5 -0.0004456
1857 3.53 6.5 -0.00044501
1858 3.54 6.5 -0.00044443
1859 3.55 6.5 -0.00044381
1860 3.56 6.5 -0.00044322
1861 3.57 6.5 -0.00044264
1862 3.58 6.5 -0.00044204
1863 3.59 6.5 -0.00044134
1864 3.6 6.5 -0.00044072
1865 3.61 6.5 -0.00044011
1866 3.62 6.5 -0.00043945
1867 3.63 6.5 -0.0004388
1868 3.64 6.5 -0.00043811
1869 3.65 6.5 -0.00043743
1870 3.66 6.5 -0.00043671
1871 3.67 6.5 -0.00043606
1872 3.68 6.5 -0.00043538
1873 3.69 6.5 -0.00043457
1874 3.7 6.5 -0.00043382
1875 3.71 6.5 -0.00043312
1876 3.72 6.5 -0.00043237
1877 3.73 6.5 -0.00043157
1878 3.74 6.5 -0.00043075
1879 3.75 6.5 -0.00042996
1880 3.76 6.5 -0.00042915
1881 3.77 6.5 -0.00042834
1882 3.78 6.5 -0.0004275
1883 3.79 6.5 -0.0004266
1884 3.8 6.5 -0.0004257
1885 3.81 6.5 -0.00042482
1886 3.82 6.5 -0.00042396
1887 3.83 6.5 -0.00042301
1888 3.84 6.5 -0.00042196
1889 3.85 6.5 -0.00042105
1890 3.86 6.5 -0.00042009
1891 3.87 6.5 -0.00041906
1892 3.88 6.5 -0.00041801
1893 3.89 6.5 -0.00041692
1894 3.9 6.5 -0.00041586
1895 3.91 6.5 -0.00041472
1896 3.92 6.5 -0.00041366
1897 3.93 6.5 -0.00041253
1898 3.94 6.5 -0.00041125
1899 3.95 6.5 -0.00041004
1900 3.96 6.5 -0.00040884
1901 3.97 6.5 -0.00040759
1902 3.98 6.5 -0.00040629
1903 3.99 6.5 -0.00040491
1904 4 6.5 -0.0004036
1905 4.01 6.5 -0.00040221
1906 4.02 6.5 -0.00040078
1907 4.03 6.5 -0.00039937
1908 4.04 6.5 -0.0003978
1909 4.05 6.5 -0.00039626
1910 4.06 6.5 -0.00039472
1911 4.07 6.5 -0.00039315
1912 4.08 6.5 -0.00039152
1913 4.09 6.5 -0.0003897
1914 4.1 6.5 -0.00038804
1915 4.11 6.5 -0.00038632
1916 4.12 6.5 -0.00038451
1917 4.13 6.5 -0.0003827
1918 4.14 6.5 -0.00038072
1919 4.15 6.5 -0.0003788
1920 4.16 6.5 -0.0003768
1921 4.17 6.5 -0.00037485
1922 4.18 6.5 -0.0003728
1923 4.19 6.5 -0.00037068
1924 4.2 6.5 -0.00036838
1925 4.21 6.5 -0.0003662
1926 4.22 6.5 -0.00036394
1927 4.23 6.5 -0.00036163
1928 4.24 6.5 -0.00035933
1929 4.25 6.5 -0.00035674
1930 4.26 6.5 -0.0003543
1931 4.27 6.5 -0.00035174
1932 4.28 6.5 -0.00034922
1933 4.29 6.5 -0.00034661
1934 4.3 6.5 -0.00034369
1935 4.31 6.5 -0.000341
1936 4.32 6.5 -0.00033822
1937 4.33 6.5 -0.00033538
1938 4.34 6.5 -0.00033247
1939 4.35 6.5 -0.00032932
1940 4.36 6.5 -0.00032632
1941 4.37 6.5 -0.00032321
1942 4.38 6.5 -0.00032007
1943 4.39 6.5 -0.00031691
1944 4.4 6.5 -0.00031341
1945 4.41 6.5 -0.00031008
1946 4.42 6.5 -0.00030675
1947 4.43 6.5 -0.0003033
1948 4.44 6.5 -0.00029978
1949 4.45 6.5 -0.00029596
1950 4.46 6.5 -0.00029236
1951 4.47 6.5 -0.00028861
1952 4.48 6.5 -0.00028485
1953 4.49 6.5 -0.0002811
1954 4.5 6.5 -0.00027694
1955 4.51 6.5 -0.00027298
1956 4.52 6.5 -0.00026898
1957 4.53 6.5 -0.00026493
1958 4.54 6.5 -0.00026082
1959 4.55 6.5 -0.00025628
1960 4.56 6.5 -0.00025207
1961 4.57 6.5 -0.00024774
1962 4.58 6.5 -0.00024334
1963 4.59 6.5 -0.00023888
1964 4.6 6.5 -0.00023406
1965 4.61 6.5 -0.0002295
1966 4.62 6.5 -0.00022482
1967 4.63 6.5 -0.00022016
1968 4.64 6.5 -0.00021541
1969 4.65 6.5 -0.00021021
1970 4.66 6.5 -0.00020528
1971 4.67 6.5 -0.0002004
1972 4.68 6.5 -0.00019537
1973 4.69 6.5 -0.00019028
1974 4.7 6.5 -0.00018479
1975 4.71 6.5 -0.0001796
1976 4.72 6.5 -0.00017431
1977 4.73 6.5 -0.00016897
1978 4.74 6.5 -0.00016361
1979 4.75 6.5 -0.00015774
1980 4.76 6.5 -0.00015215
1981 4.77 6.5 -0.0001466
1982 4.78 6.5 -0.00014099
1983 4.79 6.5 -0.00013526
1984 4.8 6.5 -0.00012949
1985 4.81 6.5 -0.00012324
1986 4.82 6.5 -0.00011734
1987 4.83 6.5 -0.00011137
1988 4.84 6.5 -0.00010541
1989 4.85 6.5 -9.9305E-05
1990 4.86 6.5 -9.2658E-05
1991 4.87 6.5 -8.6498E-05
1992 4.88 6.5 -8.0244E-05
1993 4.89 6.5 -7.392E-05
1994 4.9 6.5 -6.7595E-05
1995 4.91 6.5 -6.0657E-05
1996 4.92 6.5 -5.4149E-05
1997 4.93 6.5 -4.7637E-05
1998 4.94 6.5 -4.1042E-05
1999 4.95 6.5 -3.4351E-05
2000 4.96 6.5 -2.7059E-05
2001 4.97 6.5 -2.0329E-05
2002 4.98 6.5 -1.3481E-05
2003 4.99 6.5 -6.6173E-06
2004 5 6.5 2.9535E-07
2005 0 7 -0.00050127
2006 0.01 7 -0.000501
2007 0.02 7 -0.00050073
2008 0.03 7 -0.00050054
2009 0.04 7 -0.00050029
2010 0.05 7 -0.00050005
2011 0.06 7 -0.0004998
2012 0.07 7 -0.00049956
2013 0.08 7 -0.00049935
2014 0.09 7 -0.00049912
2015 0.1 7 -0.00049889
2016 0.11 7 -0.00049867
2017 0.12 7 -0.00049839
2018 0.13 7 -0.00049813
2019 0.14 7 -0.00049792
2020 0.15 7 -0.00049773
2021 0.16 7 -0.00049747
2022 0.17 7 -0.00049718
2023 0.18 7 -0.00049698
2024 0.19 7 -0.00049675
2025 0.2 7 -0.00049651
2026 0.21 7 -0.00049629
2027 0.22 7 -0.00049609
2028 0.23 7 -0.00049579
2029 0.24 7 -0.00049559
2030 0.25 7 -0.00049535
2031 0.26 7 -0.00049514
2032 0.27 7 -0.00049488
2033 0.28 7 -0.00049463
2034 0.29 7 -0.00049442
2035 0.3 7 -0.00049419
2036 0.31 7 -0.00049394
2037 0.32 7 -0.00049375
2038 0.33 7 -0.0004935
2039 0.34 7 -0.00049324
2040 0.35 7 -0.00049299
2041 0.36 7 -0.00049277
2042 0.37 7 -0.00049257
2043 0.38 7 -0.00049228
2044 0.39 7 -0.00049207
2045 0.4 7 -0.00049185
2046 0.41 7 -0.0004916
2047 0.42 7 -0.00049136
2048 0.43 7 -0.00049113
2049 0.44 7 -0.00049092
2050 0.45 7 -0.00049066
2051 0.46 7 -0.00049043
2052 0.47 7 -0.0004902
2053 0.48 7 -0.00048999
2054 0.49 7 -0.0004897
2055 0.5 7 -0.00048951
2056 0.51 7 -0.00048925
2057 0.52 7 -0.00048903
2058 0.53 7 -0.00048877
2059 0.54 7 -0.00048851
2060 0.55 7 -0.00048832
2061 0.56 7 -0.00048805
2062 0.57 7 -0.00048781
2063 0.58 7 -0.00048762
2064 0.59 7 -0.00048735
2065 0.6 7 -0.00048711
2066 0.61 7 -0.00048691
2067 0.62 7 -0.00048668
2068 0.63 7 -0.00048641
2069 0.64 7 -0.00048614
2070 0.65 7 -0.00048593
2071 0.66 7 -0.0004857
2072 0.67 7 -0.00048546
2073 0.68 7 -0.00048525
2074 0.69 7 -0.00048501
2075 0.7 7 -0.00048473
2076 0.71 7 -0.00048451
2077 0.72 7 -0.00048428
2078 0.73 7 -0.00048407
2079 0.74 7 -0.00048379
2080 0.75 7 -0.00048354
2081 0.76 7 -0.00048333
2082 0.77 7 -0.00048313
2083 0.78 7 -0.00048283
2084 0.79 7 -0.00048261
2085 0.8 7 -0.00048239
2086 0.81 7 -0.00048214
2087 0.82 7 -0.00048189
2088 0.83 7 -0.00048167
2089 0.84 7 -0.00048143
2090 0.85 7 -0.00048116
2091 0.86 7 -0.00048092
2092 0.87 7 -0.0004807
2093 0.88 7 -0.0004805
2094 0.89 7 -0.00048017
2095 0.9 7 -0.00048
2096 0.91 7 -0.00047973
2097 0.92 7 -0.00047951
2098 0.93 7 -0.00047926
2099 0.94 7 -0.00047904
2100 0.95 7 -0.00047883
2101 0.96 7 -0.00047855
2102 0.97 7 -0.00047833
2103 0.98 7 -0.00047807
2104 0.99 7 -0.00047782
2105 1 7 -0.00047757
2106 1.01 7 -0.00047733
2107 1.02 7 -0.00047708
2108 1.03 7 -0.00047685
2109 1.04 7 -0.00047662
2110 1.05 7 -0.00047636
2111 1.06 7 -0.00047611
2112 1.07 7 -0.00047585
2113 1.08 7 -0.00047564
2114 1.09 7 -0.0004754
2115 1.1 7 -0.00047514
2116 1.11 7 -0.00047491
2117 1.12 7 -0.0004747
2118 1.13 7 -0.00047444
2119 1.14 7 -0.00047417
2120 1.15 7 -0.00047394
2121 1.16 7 -0.0004737
2122 1.17 7 -0.00047344
2123 1.18 7 -0.00047321
2124 1.19 7 -0.00047297
2125 1.2 7 -0.00047272
2126 1.21 7 -0.00047244
2127 1.22 7 -0.00047226
2128 1.23 7 -0.000472
2129 1.24 7 -0.00047173
2130 1.25 7 -0.00047147
2131 1.26 7 -0.00047123
2132 1.27 7 -0.00047101
2133 1.28 7 -0.00047071
2134 1.29 7 -0.00047049
2135 1.3 7 -0.00047027
2136 1.31 7 -0.00046999
2137 1.32 7 -0.00046975
2138 1.33 7 -0.00046951
2139 1.34 7 -0.00046929
2140 1.35 7 -0.00046901
2141 1.36 7 -0.00046875
2142 1.37 7 -0.00046854
2143 1.38 7 -0.00046824
2144 1.39 7 -0.00046802
2145 1.4 7 -0.00046776
2146 1.41 7 -0.00046754
2147 1.42 7 -0.00046726
2148 1.43 7 -0.00046702
2149 1.44 7 -0.00046679
2150 1.45 7 -0.00046652
2151 1.46 7 -0.00046622
2152 1.47 7 -0.00046599
2153 1.48 7 -0.00046575
2154 1.49 7 -0.0004655
2155 1.5 7 -0.00046525
2156 1.51 7 -0.00046504
2157 1.52 7 -0.00046476
2158 1.53 7 -0.00046449
2159 1.54 7 -0.00046426
2160 1.55 7 -0.00046398
2161 1.56 7 -0.00046372
2162 1.57 7 -0.0004635
2163 1.58 7 -0.00046325
2164 1.59 7 -0.00046299
2165 1.6 7 -0.00046269
2166 1.61 7 -0.0004625
2167 1.62 7 -0.00046223
2168 1.63 7 -0.00046198
2169 1.64 7 -0.00046171
2170 1.65 7 -0.00046145
2171 1.66 7 -0.00046124
2172 1.67 7 -0.00046092
2173 1.68 7 -0.00046069
2174 1.69 7 -0.00046046
2175 1.7 7 -0.00046016
2176 1.71 7 -0.0004599
2177 1.72 7 -0.00045965
2178 1.73 7 -0.00045941
2179 1.74 7 -0.00045914
2180 1.75 7 -0.0004589
2181 1.76 7 -0.00045866
2182 1.77 7 -0.00045839
2183 1.78 7 -0.0004581
2184 1.79 7 -0.00045787
2185 1.8 7 -0.00045764
2186 1.81 7 -0.00045732
2187 1.82 7 -0.00045706
2188 1.83 7 -0.00045684
2189 1.84 7 -0.00045656
2190 1.85 7 -0.0004563
2191 1.86 7 -0.00045603
2192 1.87 7 -0.0004558
2193 1.88 7 -0.00045551
2194 1.89 7 -0.00045521
2195 1.9 7 -0.00045499
2196 1.91 7 -0.00045473
2197 1.92 7 -0.00045442
2198 1.93 7 -0.00045421
2199 1.94 7 -0.00045395
2200 1.95 7 -0.00045368
2201 1.96 7 -0.00045336
2202 1.97 7 -0.00045313
2203 1.98 7 -0.00045286
2204 1.99 7 -0.0004526
2205 2 7 -0.00045235
2206 2.01 7 -0.00045208
2207 2.02 7 -0.00045178
2208 2.03 7 -0.0004515
2209 2.04 7 -0.00045127
2210 2.05 7 -0.00045101
2211 2.06 7 -0.00045071
2212 2.07 7 -0.00045046
2213 2.08 7 -0.00045022
2214 2.09 7 -0.00044994
2215 2.1 7 -0.00044964
2216 2.11 7 -0.00044938
2217 2.12 7 -0.00044912
2218 2.13 7 -0.00044885
2219 2.14 7 -0.00044855
2220 2.15 7 -0.00044831
2221 2.16 7 -0.000448
2222 2.17 7 -0.00044773
2223 2.18 7 -0.00044748
2224 2.19 7 -0.00044722
2225 2.2 7 -0.00044691
2226 2.21 7 -0.00044661
2227 2.22 7 -0.00044638
2228 2.23 7 -0.00044609
2229 2.24 7 -0.00044579
2230 2.25 7 -0.00044555
2231 2.26 7 -0.00044526
2232 2.27 7 -0.00044497
2233 2.28 7 -0.00044468
2234 2.29 7 -0.00044441
2235 2.3 7 -0.00044416
2236 2.31 7 -0.00044382
2237 2.32 7 -0.00044357
2238 2.33 7 -0.00044331
2239 2.34 7 -0.00044299
2240 2.35 7 -0.0004427
2241 2.36 7 -0.00044245
2242 2.37 7 -0.00044215
2243 2.38 7 -0.00044189
2244 2.39 7 -0.00044158
2245 2.4 7 -0.0004413
2246 2.41 7 -0.00044101
2247 2.42 7 -0.00044069
2248 2.43 7 -0.00044044
2249 2.44 7 -0.00044015
2250 2.45 7 -0.00043985
2251 2.46 7 -0.00043956
2252 2.47 7 -0.00043929
2253 2.48 7 -0.00043898
2254 2.49 7 -0.00043866
2255 2.5 7 -0.00043842
2256 2.51 7 -0.00043811
2257 2.52 7 -0.00043779
2258 2.53 7 -0.00043747
2259 2.54 7 -0.00043722
2260 2.55 7 -0.00043691
2261 2.56 7 -0.00043661
2262 2.57 7 -0.00043632
2263 2.58 7 -0.00043602
2264 2.59 7 -0.0004357
2265 2.6 7 -0.0004354
2266 2.61 7 -0.0004351
2267 2.62 7 -0.0004348
2268 2.63 7 -0.00043445
2269 2.64 7 -0.0004342
2270 2.65 7 -0.00043392
2271 2.66 7 -0.00043355
2272 2.67 7 -0.00043324
2273 2.68 7 -0.00043296
2274 2.69 7 -0.00043267
2275 2.7 7 -0.00043234
2276 2.71 7 -0.00043204
2277 2.72 7 -0.00043174
2278 2.73 7 -0.00043139
2279 2.74 7 -0.00043105
2280 2.75 7 -0.00043076
2281 2.76 7 -0.00043049
2282 2.77 7 -0.00043011
2283 2.78 7 -0.00042977
2284 2.79 7 -0.00042948
2285 2.8 7 -0.00042915
2286 2.81 7 -0.00042882
2287 2.82 7 -0.00042852
2288 2.83 7 -0.00042819
2289 2.84 7 -0.00042785
2290 2.85 7 -0.00042753
2291 2.86 7 -0.00042726
2292 2.87 7 -0.00042687
2293 2.88 7 -0.00042651
2294 2.89 7 -0.00042625
2295 2.9 7 -0.00042589
2296 2.91 7 -0.00042554
2297 2.92 7 -0.00042517
2298 2.93 7 -0.00042487
2299 2.94 7 -0.00042452
2300 2.95 7 -0.00042416
2301 2.96 7 -0.00042388
2302 2.97 7 -0.00042353
2303 2.98 7 -0.00042312
2304 2.99 7 -0.00042279
2305 3 7 -0.00042244
2306 3.01 7 -0.00042213
2307 3.02 7 -0.00042174
2308 3.03 7 -0.00042137
2309 3.04 7 -0.00042104
2310 3.05 7 -0.00042069
2311 3.06 7 -0.0004203
2312 3.07 7 -0.00041996
2313 3.08 7 -0.00041958
2314 3.09 7 -0.0004192
2315 3.1 7 -0.00041887
2316 3.11 7 -0.00041849
2317 3.12 7 -0.00041812
2318 3.13 7 -0.00041771
2319 3.14 7 -0.00041735
2320 3.15 7 -0.000417
2321 3.16 7 -0.00041658
2322 3.17 7 -0.00041622
2323 3.18 7 -0.00041581
2324 3.19 7 -0.00041545
2325 3.2 7 -0.00041504
2326 3.21 7 -0.00041467
2327 3.22 7 -0.00041429
2328 3.23 7 -0.00041385
2329 3.24 7 -0.00041346
2330 3.25 7 -0.00041309
2331 3.26 7 -0.00041268
2332 3.27 7 -0.00041226
2333 3.28 7 -0.00041185
2334 3.29 7 -0.00041146
2335 3.3 7 -0.00041099
2336 3.31 7 -0.00041057
2337 3.32 7 -0.00041019
2338 3.33 7 -0.00040975
2339 3.34 7 -0.00040928
2340 3.35 7 -0.00040889
2341 3.36 7 -0.00040846
2342 3.37 7 -0.00040802
2343 3.38 7 -0.00040753
2344 3.39 7 -0.00040711
2345 3.4 7 -0.00040667
2346 3.41 7 -0.00040618
2347 3.42 7 -0.0004058
2348 3.43 7 -0.00040531
2349 3.44 7 -0.00040481
2350 3.45 7 -0.00040433
2351 3.46 7 -0.00040388
2352 3.47 7 -0.00040342
2353 3.48 7 -0.00040289
2354 3.49 7 -0.00040241
2355 3.5 7 -0.00040193
2356 3.51 7 -0.00040142
2357 3.52 7 -0.00040091
2358 3.53 7 -0.0004004
2359 3.54 7 -0.00039991
2360 3.55 7 -0.00039937
2361 3.56 7 -0.00039884
2362 3.57 7 -0.00039835
2363 3.58 7 -0.00039779
2364 3.59 7 -0.0003972
2365 3.6 7 -0.00039666
2366 3.61 7 -0.00039613
2367 3.62 7 -0.00039554
2368 3.63 7 -0.00039497
2369 3.64 7 -0.00039439
2370 3.65 7 -0.00039382
2371 3.66 7 -0.00039317
2372 3.67 7 -0.00039261
2373 3.68 7 -0.00039201
2374 3.69 7 -0.00039131
2375 3.7 7 -0.0003907
2376 3.71 7 -0.00039007
2377 3.72 7 -0.00038942
2378 3.73 7 -0.00038874
2379 3.74 7 -0.00038807
2380 3.75 7 -0.00038741
2381 3.76 7 -0.0003867
2382 3.77 7 -0.00038599
2383 3.78 7 -0.00038528
2384 3.79 7 -0.00038453
2385 3.8 7 -0.00038373
2386 3.81 7 -0.00038302
2387 3.82 7 -0.00038225
2388 3.83 7 -0.00038148
2389 3.84 7 -0.00038059
2390 3.85 7 -0.00037982
2391 3.86 7 -0.00037899
2392 3.87 7 -0.00037811
2393 3.88 7 -0.00037728
2394 3.89 7 -0.00037631
2395 3.9 7 -0.00037542
2396 3.91 7 -0.00037448
2397 3.92 7 -0.00037357
2398 3.93 7 -0.00037262
2399 3.94 7 -0.00037154
2400 3.95 7 -0.00037054
2401 3.96 7 -0.00036955
2402 3.97 7 -0.00036852
2403 3.98 7 -0.00036741
2404 3.99 7 -0.00036624
2405 4 7 -0.00036512
2406 4.01 7 -0.00036395
2407 4.02 7 -0.00036276
2408 4.03 7 -0.0003616
2409 4.04 7 -0.00036027
2410 4.05 7 -0.00035896
2411 4.06 7 -0.00035769
2412 4.07 7 -0.00035638
2413 4.08 7 -0.00035496
2414 4.09 7 -0.00035347
2415 4.1 7 -0.00035205
2416 4.11 7 -0.00035057
2417 4.12 7 -0.00034906
2418 4.13 7 -0.00034755
2419 4.14 7 -0.00034583
2420 4.15 7 -0.0003442
2421 4.16 7 -0.00034254
2422 4.17 7 -0.00034085
2423 4.18 7 -0.00033911
2424 4.19 7 -0.0003373
2425 4.2 7 -0.00033536
2426 4.21 7 -0.00033348
2427 4.22 7 -0.00033155
2428 4.23 7 -0.00032957
2429 4.24 7 -0.00032759
2430 4.25 7 -0.00032538
2431 4.26 7 -0.00032321
2432 4.27 7 -0.00032106
2433 4.28 7 -0.00031884
2434 4.29 7 -0.00031658
2435 4.3 7 -0.0003141
2436 4.31 7 -0.00031173
2437 4.32 7 -0.00030931
2438 4.33 7 -0.00030683
2439 4.34 7 -0.0003043
2440 4.35 7 -0.00030155
2441 4.36 7 -0.00029889
2442 4.37 7 -0.00029615
2443 4.38 7 -0.00029343
2444 4.39 7 -0.00029064
2445 4.4 7 -0.00028752
2446 4.41 7 -0.0002846
2447 4.42 7 -0.00028167
2448 4.43 7 -0.00027858
2449 4.44 7 -0.00027548
2450 4.45 7 -0.00027209
2451 4.46 7 -0.00026888
2452 4.47 7 -0.00026552
2453 4.48 7 -0.0002622
2454 4.49 7 -0.00025882
2455 4.5 7 -0.00025508
2456 4.51 7 -0.00025153
2457 4.52 7 -0.00024799
2458 4.53 7 -0.00024437
2459 4.54 7 -0.00024062
2460 4.55 7 -0.00023654
2461 4.56 7 -0.00023273
2462 4.57 7 -0.00022879
2463 4.58 7 -0.00022481
2464 4.59 7 -0.00022081
2465 4.6 7 -0.00021642
2466 4.61 7 -0.00021225
2467 4.62 7 -0.00020804
2468 4.63 7 -0.0002038
2469 4.64 7 -0.00019947
2470 4.65 7 -0.00019472
2471 4.66 7 -0.00019021
2472 4.67 7 -0.00018575
2473 4.68 7 -0.00018115
2474 4.69 7 -0.00017649
2475 4.7 7 -0.00017148
2476 4.71 7 -0.00016669
2477 4.72 7 -0.00016184
2478 4.73 7 -0.00015694
2479 4.74 7 -0.00015201
2480 4.75 7 -0.00014662
2481 4.76 7 -0.00014145
2482 4.77 7 -0.00013634
2483 4.78 7 -0.00013116
2484 4.79 7 -0.00012588
2485 4.8 7 -0.00012055
2486 4.81 7 -0.00011478
2487 4.82 7 -0.00010931
2488 4.83 7 -0.00010377
2489 4.84 7 -9.8236E-05
2490 4.85 7 -9.2578E-05
2491 4.86 7 -8.6428E-05
2492 4.87 7 -8.0696E-05
2493 4.88 7 -7.4866E-05
2494 4.89 7 -6.8991E-05
2495 4.9 7 -6.31E-05
2496 4.91 7 -5.6642E-05
2497 4.92 7 -5.0583E-05
2498 4.93 7 -4.4529E-05
2499 4.94 7 -3.8352E-05
2500 4.95 7 -3.2096E-05
2501 4.96 7 -2.5312E-05
2502 4.97 7 -1.9018E-05
2503 4.98 7 -1.262E-05
2504 4.99 7 -6.1834E-06
2505 5 7 2.8737E-07
