
VD= 5 to 10 in 0.01 step
VG= 5 to 10 in 1 step
NO. VD ID ISUB
 V A A
1238 7.35 2.8457E-05 2.1662E-08
1239 7.36 2.8518E-05 -2.0089E-08
1240 7.37 2.8569E-05 1.9719E-08
1241 7.38 2.8633E-05 -2.0373E-08
1242 7.39 2.8699E-05 2.0869E-08
1243 7.4 2.8761E-05 -2.1612E-08
1244 7.41 2.8832E-05 2.2204E-08
1245 7.42 2.8886E-05 -2.0669E-08
1246 7.43 2.8942E-05 2.0057E-08
1247 7.44 2.8995E-05 -2.0393E-08
1248 7.45 2.9063E-05 2.0589E-08
1249 7.46 2.9142E-05 -2.1248E-08
1250 7.47 2.9199E-05 2.2006E-08
1251 7.48 2.9273E-05 -2.12E-08
1252 7.49 2.932E-05 1.9881E-08
1253 7.5 2.9389E-05 -1.9066E-08
1254 7.51 2.9436E-05 1.7221E-08
1255 7.52 2.9508E-05 -1.4733E-08
1256 7.53 2.9569E-05 2.1855E-08
1257 7.54 2.9631E-05 1.4952E-08
1258 7.55 2.9686E-05 -1.8819E-08
1259 7.56 2.9772E-05 1.8028E-08
1260 7.57 2.9814E-05 -1.9855E-08
1261 7.58 2.9899E-05 1.902E-08
1262 7.59 2.9935E-05 -2.0539E-08
1263 7.6 3.0019E-05 2.0109E-08
1264 7.61 3.0093E-05 -2.0879E-08
1265 7.62 3.0168E-05 2.1038E-08
1266 7.63 3.0207E-05 -2.2359E-08
1267 7.64 3.0276E-05 2.0633E-08
1268 7.65 3.0326E-05 -2.0145E-08
1269 7.66 3.0411E-05 1.9807E-08
1270 7.67 3.0475E-05 -2.0941E-08
1271 7.68 3.0535E-05 2.057E-08
1272 7.69 3.0585E-05 -2.2434E-08
1273 7.7 3.0669E-05 2.096E-08
1274 7.71 3.0717E-05 -2.0677E-08
1275 7.72 3.0794E-05 1.8899E-08
1276 7.73 3.0836E-05 -1.8291E-08
1277 7.74 3.0907E-05 2.01E-08
1278 7.75 3.0962E-05 -2.2518E-08
1279 7.76 3.1063E-05 2.1094E-08
1280 7.77 3.111E-05 -2.1346E-08
1281 7.78 3.1165E-05 1.8903E-08
1282 7.79 3.1227E-05 -1.9267E-08
1283 7.8 3.1285E-05 -1.4178E-08
1284 7.81 3.1389E-05 1.2669E-08
1285 7.82 3.1425E-05 -1.7984E-08
1286 7.83 3.1504E-05 1.5431E-08
1287 7.84 3.1553E-05 -2.1305E-08
1288 7.85 3.1634E-05 1.6923E-08
1289 7.86 3.1687E-05 -2.173E-08
1290 7.87 3.1767E-05 1.826E-08
1291 7.88 3.1808E-05 -2.2261E-08
1292 7.89 3.1882E-05 1.4335E-08
1293 7.9 3.194E-05 -2.1643E-08
1294 7.91 3.2036E-05 1.63E-08
1295 7.92 3.209E-05 -2.2049E-08
1296 7.93 3.2154E-05 1.744E-08
1297 7.94 3.2207E-05 -2.2878E-08
1298 7.95 3.2257E-05 1.7841E-08
1299 7.96 3.2339E-05 -2.3805E-08
1300 7.97 3.2407E-05 1.905E-08
1301 7.98 3.2469E-05 -2.458E-08
1302 7.99 3.2557E-05 1.6332E-08
1303 8 3.2593E-05 -2.3823E-08
1304 8.01 3.2674E-05 1.6833E-08
1305 8.02 3.2714E-05 -2.4615E-08
1306 8.03 3.2805E-05 1.7656E-08
1307 8.04 3.2863E-05 -2.6138E-08
1308 8.05 3.2924E-05 1.4868E-08
1309 8.06 3.3008E-05 -2.4976E-08
1310 8.07 3.3069E-05 1.5552E-08
1311 8.08 3.3114E-05 -2.5673E-08
1312 8.09 3.3198E-05 1.6086E-08
1313 8.1 3.3243E-05 -2.7473E-08
1314 8.11 3.3327E-05 1.2987E-08
1315 8.12 3.3381E-05 -2.6555E-08
1316 8.13 3.3448E-05 1.3907E-08
1317 8.14 3.3504E-05 -2.7207E-08
1318 8.15 3.3575E-05 1.4106E-08
1319 8.16 3.3609E-05 -2.924E-08
1320 8.17 3.3711E-05 1.0915E-08
1321 8.18 3.3766E-05 -2.8374E-08
1322 8.19 3.3817E-05 1.1817E-08
1323 8.2 3.3867E-05 -2.9174E-08
1324 8.21 3.397E-05 7.785E-09
1325 8.22 3.4032E-05 -2.941E-08
1326 8.23 3.4098E-05 8.5E-09
1327 8.24 3.4166E-05 -3.0627E-08
1328 8.25 3.4256E-05 9.247E-09
1329 8.26 3.4297E-05 -3.173E-08
1330 8.27 3.4379E-05 4.769E-09
1331 8.28 3.4433E-05 -3.1927E-08
1332 8.29 3.4507E-05 -2.5782E-08
1333 8.3 3.4559E-05 -1.11E-09
1334 8.31 3.4642E-05 -2.4638E-08
1335 8.32 3.4714E-05 -4.341E-09
1336 8.33 3.4783E-05 -2.2685E-08
1337 8.34 3.4837E-05 -9.956E-09
1338 8.35 3.4914E-05 -2.9608E-08
1339 8.36 3.4969E-05 -4.299E-09
1340 8.37 3.5056E-05 -2.8501E-08
1341 8.38 3.5111E-05 -7.656E-09
1342 8.39 3.5196E-05 -2.7224E-08
1343 8.4 3.5249E-05 -1.3292E-08
1344 8.41 3.5319E-05 -2.4233E-08
1345 8.42 3.537E-05 -2.0516E-08
1346 8.43 3.5467E-05 -2.045E-08
1347 8.44 3.5521E-05 -2.6783E-08
1348 8.45 3.5615E-05 -3.2918E-08
1349 8.46 3.5669E-05 -1.7717E-08
1350 8.47 3.5747E-05 -3.0279E-08
1351 8.48 3.5803E-05 -4.726E-08
1352 8.49 3.5889E-05 -2.392E-08
1353 8.5 3.5926E-05 -3.4836E-08
1354 8.51 3.6032E-05 -2.246E-08
1355 8.52 3.6078E-05 -4.0185E-08
1356 8.53 3.6161E-05 -2.1635E-08
1357 8.54 3.621E-05 -4.7067E-08
1358 8.55 3.6309E-05 -2.0184E-08
1359 8.56 3.6349E-05 -5.2958E-08
1360 8.57 3.6441E-05 -1.9648E-08
1361 8.58 3.6495E-05 -5.8226E-08
1362 8.59 3.6594E-05 -2.1041E-08
1363 8.6 3.6665E-05 -6.1305E-08
1364 8.61 3.6745E-05 -2.2293E-08
1365 8.62 3.68E-05 -6.436E-08
1366 8.63 3.687E-05 -2.468E-08
1367 8.64 3.6937E-05 -6.8537E-08
1368 8.65 3.7009E-05 -2.6424E-08
1369 8.66 3.7059E-05 -7.0806E-08
1370 8.67 3.7154E-05 -3.1984E-08
1371 8.68 3.7215E-05 -7.2144E-08
1372 8.69 3.7299E-05 -3.899E-08
1373 8.7 3.7382E-05 -7.156E-08
1374 8.71 3.7432E-05 -4.4932E-08
1375 8.72 3.7521E-05 -7.3531E-08
1376 8.73 3.7572E-05 -5.1568E-08
1377 8.74 3.7676E-05 -7.5961E-08
1378 8.75 3.7708E-05 -5.8244E-08
1379 8.76 3.7787E-05 -4.9312E-08
1380 8.77 3.7857E-05 -9.2891E-08
1381 8.78 3.795E-05 -5.2778E-08
1382 8.79 3.8011E-05 -9.8683E-08
1383 8.8 3.8099E-05 -5.8648E-08
1384 8.81 3.8169E-05 -1.01404E-07
1385 8.82 3.8239E-05 -6.5829E-08
1386 8.83 3.8305E-05 -1.03234E-07
1387 8.84 3.8378E-05 -7.5144E-08
1388 8.85 3.8477E-05 -1.062E-07
1389 8.86 3.8533E-05 -8.287E-08
1390 8.87 3.861E-05 -1.1789E-07
1391 8.88 3.8686E-05 -1.16712E-07
1392 8.89 3.8735E-05 -1.2456E-07
1393 8.9 3.8831E-05 -1.2834E-07
1394 8.91 3.8898E-05 -1.3286E-07
1395 8.92 3.8969E-05 -9.816E-08
1396 8.93 3.9026E-05 -1.3065E-07
1397 8.94 3.9105E-05 -1.1143E-07
1398 8.95 3.9196E-05 -1.044E-07
1399 8.96 3.9265E-05 -1.4912E-07
1400 8.97 3.9351E-05 -1.1771E-07
1401 8.98 3.9441E-05 -1.4692E-07
1402 8.99 3.947E-05 -1.3726E-07
1403 9 3.9582E-05 -1.4072E-07
1404 9.01 3.9636E-05 -1.5958E-07
1405 9.02 3.9724E-05 -1.3627E-07
1406 9.03 3.9793E-05 -1.7766E-07
1407 9.04 3.988E-05 -1.4154E-07
1408 9.05 3.9945E-05 -1.902E-07
1409 9.06 4.0053E-05 -1.5596E-07
1410 9.07 4.0138E-05 -1.8758E-07
1411 9.08 4.0197E-05 -1.7582E-07
1412 9.09 4.0292E-05 -1.8383E-07
1413 9.1 4.0325E-05 -2.0204E-07
1414 9.11 4.0434E-05 -1.8216E-07
1415 9.12 4.0494E-05 -2.2311E-07
1416 9.13 4.0575E-05 -1.884E-07
1417 9.14 4.0648E-05 -2.3821E-07
1418 9.15 4.0742E-05 -2.0515E-07
1419 9.16 4.0818E-05 -2.3847E-07
1420 9.17 4.0885E-05 -2.2418E-07
1421 9.18 4.1E-05 -2.3774E-07
1422 9.19 4.1075E-05 -2.541E-07
1423 9.2 4.1161E-05 -2.4028E-07
1424 9.21 4.1233E-05 -2.7886E-07
1425 9.22 4.1339E-05 -2.4645E-07
1426 9.23 4.1394E-05 -2.9553E-07
1427 9.24 4.1492E-05 -2.6512E-07
1428 9.25 4.1583E-05 -3.0147E-07
1429 9.26 4.1671E-05 -2.8616E-07
1430 9.27 4.1755E-05 -3.0336E-07
1431 9.28 4.1827E-05 -3.1887E-07
1432 9.29 4.1918E-05 -3.0991E-07
1433 9.3 4.1992E-05 -3.4843E-07
1434 9.31 4.2072E-05 -3.1715E-07
1435 9.32 4.2156E-05 -3.6635E-07
1436 9.33 4.2235E-05 -3.3725E-07
1437 9.34 4.2306E-05 -3.7752E-07
1438 9.35 4.24E-05 -3.63E-07
1439 9.36 4.2489E-05 -3.8437E-07
1440 9.37 4.253E-05 -3.973E-07
1441 9.38 4.2662E-05 -3.9259E-07
1442 9.39 4.2717E-05 -4.3194E-07
1443 9.4 4.2812E-05 -4.0365E-07
1444 9.41 4.2896E-05 -4.5401E-07
1445 9.42 4.3013E-05 -4.2264E-07
1446 9.43 4.3084E-05 -4.7084E-07
1447 9.44 4.3167E-05 -4.5591E-07
1448 9.45 4.3278E-05 -4.829E-07
1449 9.46 4.3336E-05 -4.9394E-07
1450 9.47 4.3447E-05 -4.9167E-07
1451 9.48 4.3511E-05 -5.3223E-07
1452 9.49 4.3633E-05 -5.077E-07
1453 9.5 4.3719E-05 -5.6005E-07
1454 9.51 4.3796E-05 -5.2857E-07
1455 9.52 4.3868E-05 -5.8025E-07
1456 9.53 4.3926E-05 -5.6684E-07
1457 9.54 4.4064E-05 -6.0023E-07
1458 9.55 4.4126E-05 -6.099E-07
1459 9.56 4.424E-05 -6.117E-07
1460 9.57 4.4279E-05 -6.5072E-07
1461 9.58 4.44E-05 -6.311E-07
1462 9.59 4.4483E-05 -6.8598E-07
1463 9.6 4.4604E-05 -6.5821E-07
1464 9.61 4.4662E-05 -7.1148E-07
1465 9.62 4.4749E-05 -6.9908E-07
1466 9.63 4.4872E-05 -7.3675E-07
1467 9.64 4.4953E-05 -7.4746E-07
1468 9.65 4.5062E-05 -7.5515E-07
1469 9.66 4.5116E-05 -7.9167E-07
1470 9.67 4.5232E-05 -7.7883E-07
1471 9.68 4.5329E-05 -8.3385E-07
1472 9.69 4.5428E-05 -8.1204E-07
1473 9.7 4.5501E-05 -8.6721E-07
1474 9.71 4.5627E-05 -8.5627E-07
1475 9.72 4.5705E-05 -8.9854E-07
1476 9.73 4.5782E-05 -9.0827E-07
1477 9.74 4.5878E-05 -9.2295E-07
1478 9.75 4.5941E-05 -9.5938E-07
1479 9.76 4.6064E-05 -9.5019E-07
1480 9.77 4.614E-05 -1.00851E-06
1481 9.78 4.6275E-05 -9.8952E-07
1482 9.79 4.6373E-05 -1.05264E-06
1483 9.8 4.6476E-05 -1.0401E-06
1484 9.81 4.6595E-05 -1.08677E-06
1485 9.82 4.6678E-05 -1.09758E-06
1486 9.83 4.6813E-05 -1.11855E-06
1487 9.84 4.6871E-05 -1.1687E-06
1488 9.85 4.7019E-05 -1.1478E-06
1489 9.86 4.709E-05 -1.2099E-06
1490 9.87 4.7192E-05 -1.2065E-06
1491 9.88 4.7309E-05 -1.2533E-06
1492 9.89 4.7406E-05 -1.2734E-06
1493 9.9 4.7528E-05 -1.2896E-06
1494 9.91 4.7634E-05 -1.3368E-06
1495 9.92 4.7744E-05 -1.3321E-06
1496 9.93 4.7837E-05 -1.3967E-06
1497 9.94 4.7957E-05 -1.3831E-06
1498 9.95 4.8051E-05 -1.4487E-06
1499 9.96 4.817E-05 -1.4476E-06
1500 9.97 4.827E-05 -1.4997E-06
1501 9.98 4.8368E-05 -1.5188E-06
1502 9.99 4.8483E-05 -1.5441E-06
1503 10 4.8566E-05 -1.591E-06
1504 5 1.2432E-06 -1.949E-08
1505 5.01 2.6305E-05 -1.8921E-08
1506 5.02 4.9425E-05 1.758E-08
1507 5.03 7.2356E-05 -2.0747E-08
1508 5.04 9.5043E-05 2.1908E-08
1509 5.05 0.00011773 -2.0661E-08
1510 5.06 0.00014173 1.8938E-08
1511 5.07 0.00016381 -1.4175E-08
1512 5.08 0.00018555 2.1581E-08
1513 5.09 0.00020711 -1.9112E-08
1514 5.1 0.00022851 1.554E-08
1515 5.11 0.00025135 -2.1768E-08
1516 5.12 0.0002722 2.0003E-08
1517 5.13 0.00029287 -2.0459E-08
1518 5.14 0.00031327 2.2176E-08
1519 5.15 0.00033359 -1.9671E-08
1520 5.16 0.00035503 1.7477E-08
1521 5.17 0.00037468 -2.1714E-08
1522 5.18 0.00039397 2.0305E-08
1523 5.19 0.00041315 -2.0341E-08
1524 5.2 0.000432 2.16E-08
1525 5.21 0.00045202 -2.0689E-08
1526 5.22 0.00047032 1.8946E-08
1527 5.23 0.00048837 -2.0958E-08
1528 5.24 0.00050611 2.1509E-08
1529 5.25 0.00052372 -1.9221E-08
1530 5.26 0.00054223 1.5616E-08
1531 5.27 0.00055911 -2.1821E-08
1532 5.28 0.00057561 2.0104E-08
1533 5.29 0.00059194 -2.0486E-08
1534 5.3 0.00060789 2.2181E-08
1535 5.31 0.00062482 -1.9708E-08
1536 5.32 0.00064022 1.7578E-08
1537 5.33 0.00065537 -2.1668E-08
1538 5.34 0.00067044 2.0347E-08
1539 5.35 0.00068485 -2.0332E-08
1540 5.36 0.00070021 2.1522E-08
1541 5.37 0.00071405 -2.0779E-08
1542 5.38 0.0007277 1.9062E-08
1543 5.39 0.00074107 -2.092E-08
1544 5.4 0.00075414 2.1598E-08
1545 5.41 0.00076784 -1.9273E-08
1546 5.42 0.0007803 2.0869E-08
1547 5.43 0.00079246 -2.1811E-08
1548 5.44 0.00080447 2.011E-08
1549 5.45 0.0008161 -2.0434E-08
1550 5.46 0.00082735 2.218E-08
1551 5.47 0.00083915 -1.974E-08
1552 5.48 0.00084985 1.7706E-08
1553 5.49 0.00086036 -2.1629E-08
1554 5.5 0.00087054 2.0445E-08
1555 5.51 0.00088046 -2.0314E-08
1556 5.52 0.0008908 2.148E-08
1557 5.53 0.00090014 -2.0844E-08
1558 5.54 0.00090929 1.9098E-08
1559 5.55 0.00091819 -2.091E-08
1560 5.56 0.0009267 2.1662E-08
1561 5.57 0.00093567 -1.9321E-08
1562 5.58 0.0009438 1.5839E-08
1563 5.59 0.00095164 -2.1857E-08
1564 5.6 0.00095925 2.0127E-08
1565 5.61 0.00096667 -2.041E-08
1566 5.62 0.00097427 2.2191E-08
1567 5.63 0.00098116 -1.9808E-08
1568 5.64 0.00098803 1.7797E-08
1569 5.65 0.0009944 -2.1614E-08
1570 5.66 0.00100071 2.0536E-08
1571 5.67 0.00100716 -2.0286E-08
1572 5.68 0.00101307 2.1483E-08
1573 5.69 0.00101867 -2.09E-08
1574 5.7 0.00102416 1.9236E-08
1575 5.71 0.00102947 -1.4392E-08
1576 5.72 0.00103492 2.1706E-08
1577 5.73 0.00103992 -1.936E-08
1578 5.74 0.00104457 1.5891E-08
1579 5.75 0.0010492 -2.1895E-08
1580 5.76 0.00105372 2.0128E-08
1581 5.77 0.00105816 -2.0453E-08
1582 5.78 0.00106228 2.2213E-08
1583 5.79 0.00106628 -1.9865E-08
1584 5.8 0.00107018 1.7825E-08
1585 5.81 0.00107396 -2.1534E-08
1586 5.82 0.00107782 2.0521E-08
1587 5.83 0.00108127 -2.0328E-08
1588 5.84 0.00108463 2.1423E-08
1589 5.85 0.00108776 -2.096E-08
1590 5.86 0.001091 1.9222E-08
1591 5.87 0.0010942 -1.454E-08
1592 5.88 0.00109718 2.1789E-08
1593 5.89 0.00109992 -1.9398E-08
1594 5.9 0.00110267 2.0825E-08
1595 5.91 0.00110531 -2.1888E-08
1596 5.92 0.00110806 2.0133E-08
1597 5.93 0.00111061 -2.0387E-08
1598 5.94 0.00111291 2.2144E-08
1599 5.95 0.00111532 -1.9848E-08
1600 5.96 0.0011176 1.7936E-08
1601 5.97 0.00112 -2.1523E-08
1602 5.98 0.00112204 2.0589E-08
1603 5.99 0.00112406 -2.0333E-08
1604 6 0.00112607 2.1416E-08
1605 6.01 0.00112797 -2.1011E-08
1606 6.02 0.00113006 1.927E-08
1607 6.03 0.00113188 -2.08E-08
1608 6.04 0.00113363 2.1776E-08
1609 6.05 0.00113534 -1.9485E-08
1610 6.06 0.00113712 1.6058E-08
1611 6.07 0.0011387 -2.1888E-08
1612 6.08 0.0011402 -1.7707E-08
1613 6.09 0.0011417 1.4662E-08
1614 6.1 0.0011432 -2.0629E-08
1615 6.11 0.0011449 1.8839E-08
1616 6.12 0.0011462 -2.1053E-08
1617 6.13 0.0011476 2.1461E-08
1618 6.14 0.001149 -1.907E-08
1619 6.15 0.0011504 1.5545E-08
1620 6.16 0.0011516 -2.1748E-08
1621 6.17 0.001153 1.9979E-08
1622 6.18 0.0011544 -2.0519E-08
1623 6.19 0.0011555 2.2233E-08
1624 6.2 0.0011569 -1.9605E-08
1625 6.21 0.0011581 1.734E-08
1626 6.22 0.0011594 -2.1741E-08
1627 6.23 0.0011604 2.0254E-08
1628 6.24 0.0011616 -1.7719E-08
1629 6.25 0.0011628 1.4724E-08
1630 6.26 0.0011639 -2.0759E-08
1631 6.27 0.001165 1.8883E-08
1632 6.28 0.001166 -2.1014E-08
1633 6.29 0.0011669 2.1482E-08
1634 6.3 0.0011683 -1.9106E-08
1635 6.31 0.0011691 1.5576E-08
1636 6.32 0.0011703 -2.1753E-08
1637 6.33 0.0011712 1.9984E-08
1638 6.34 0.0011724 -2.05E-08
1639 6.35 0.0011732 2.2248E-08
1640 6.36 0.0011742 -1.9735E-08
1641 6.37 0.0011752 1.7487E-08
1642 6.38 0.0011761 -2.1724E-08
1643 6.39 0.0011768 2.0312E-08
1644 6.4 0.0011777 -2.0359E-08
1645 6.41 0.0011786 2.1609E-08
1646 6.42 0.0011796 -2.0675E-08
1647 6.43 0.0011803 1.9019E-08
1648 6.44 0.0011813 -2.099E-08
1649 6.45 0.0011821 2.1554E-08
1650 6.46 0.0011828 -1.9219E-08
1651 6.47 0.0011836 1.5565E-08
1652 6.48 0.0011844 -2.1762E-08
1653 6.49 0.0011854 2.0049E-08
1654 6.5 0.001186 -2.0458E-08
1655 6.51 0.0011868 2.2222E-08
1656 6.52 0.0011877 -1.969E-08
1657 6.53 0.0011886 1.7566E-08
1658 6.54 0.0011893 -2.1684E-08
1659 6.55 0.00119 2.034E-08
1660 6.56 0.0011906 -1.7848E-08
1661 6.57 0.0011913 1.4695E-08
1662 6.58 0.0011921 -2.0851E-08
1663 6.59 0.0011932 1.8998E-08
1664 6.6 0.0011936 -2.1E-08
1665 6.61 0.0011944 2.1597E-08
1666 6.62 0.0011951 -1.9247E-08
1667 6.63 0.0011956 1.5717E-08
1668 6.64 0.0011963 -2.187E-08
1669 6.65 0.0011973 2.0117E-08
1670 6.66 0.0011979 -2.0498E-08
1671 6.67 0.0011984 2.2232E-08
1672 6.68 0.0011992 -1.9723E-08
1673 6.69 0.0011999 1.7606E-08
1674 6.7 0.0012004 -2.17E-08
1675 6.71 0.0012013 2.043E-08
1676 6.72 0.0012018 -2.185E-08
1677 6.73 0.0012027 2.0103E-08
1678 6.74 0.0012033 -2.0508E-08
1679 6.75 0.0012038 2.2218E-08
1680 6.76 0.0012045 -1.9741E-08
1681 6.77 0.0012048 1.754E-08
1682 6.78 0.0012057 -2.163E-08
1683 6.79 0.0012063 2.0361E-08
1684 6.8 0.0012069 -2.0341E-08
1685 6.81 0.0012077 2.1516E-08
1686 6.82 0.0012081 -2.0797E-08
1687 6.83 0.0012089 1.9069E-08
1688 6.84 0.0012093 -2.0941E-08
1689 6.85 0.0012099 2.1624E-08
1690 6.86 0.0012105 -1.9241E-08
1691 6.87 0.001211 2.0902E-08
1692 6.88 0.0012114 -2.1821E-08
1693 6.89 0.0012121 2.0138E-08
1694 6.9 0.0012127 -2.0441E-08
1695 6.91 0.0012132 2.216E-08
1696 6.92 0.0012138 -1.9799E-08
1697 6.93 0.0012145 2.0531E-08
1698 6.94 0.0012153 -2.17E-08
1699 6.95 0.0012155 2.0447E-08
1700 6.96 0.0012161 -1.7989E-08
1701 6.97 0.0012167 1.4793E-08
1702 6.98 0.0012173 -2.0946E-08
1703 6.99 0.0012177 1.9117E-08
1704 7 0.0012184 -2.0889E-08
1705 7.01 0.001219 2.1662E-08
1706 7.02 0.0012195 -1.9349E-08
1707 7.03 0.0012199 1.5813E-08
1708 7.04 0.0012208 -2.1885E-08
1709 7.05 0.0012211 2.0161E-08
1710 7.06 0.0012214 -2.0456E-08
1711 7.07 0.0012221 2.2225E-08
1712 7.08 0.0012224 -1.977E-08
1713 7.09 0.0012232 1.7752E-08
1714 7.1 0.0012237 -2.1676E-08
1715 7.11 0.0012241 2.0453E-08
1716 7.12 0.0012245 -2.0341E-08
1717 7.13 0.001225 2.1549E-08
1718 7.14 0.0012255 -2.0902E-08
1719 7.15 0.001226 1.9102E-08
1720 7.16 0.0012267 -2.0918E-08
1721 7.17 0.0012271 2.1626E-08
1722 7.18 0.0012275 -1.9352E-08
1723 7.19 0.0012282 1.5869E-08
1724 7.2 0.0012286 -2.1911E-08
1725 7.21 0.0012291 2.0116E-08
1726 7.22 0.0012296 -2.0471E-08
1727 7.23 0.0012299 2.2205E-08
1728 7.24 0.0012305 -1.9873E-08
1729 7.25 0.0012307 1.7803E-08
1730 7.26 0.0012314 -2.1591E-08
1731 7.27 0.0012317 2.0552E-08
1732 7.28 0.0012324 -2.0391E-08
1733 7.29 0.0012326 2.14E-08
1734 7.3 0.0012332 -2.0955E-08
1735 7.31 0.0012337 1.9135E-08
1736 7.32 0.0012342 -2.096E-08
1737 7.33 0.0012349 2.1656E-08
1738 7.34 0.0012351 -1.9406E-08
1739 7.35 0.0012358 2.0786E-08
1740 7.36 0.0012362 -2.1886E-08
1741 7.37 0.0012365 2.0066E-08
1742 7.38 0.001237 -2.0505E-08
1743 7.39 0.0012374 2.2092E-08
1744 7.4 0.0012379 -1.992E-08
1745 7.41 0.0012383 2.0426E-08
1746 7.42 0.0012392 -2.1646E-08
1747 7.43 0.0012392 2.0482E-08
1748 7.44 0.0012397 -1.8302E-08
1749 7.45 0.0012403 1.4723E-08
1750 7.46 0.0012406 -2.1167E-08
1751 7.47 0.001241 1.9117E-08
1752 7.48 0.0012416 -2.0993E-08
1753 7.49 0.0012419 2.1576E-08
1754 7.5 0.0012422 -1.9613E-08
1755 7.51 0.0012429 2.0607E-08
1756 7.52 0.0012434 -2.2053E-08
1757 7.53 0.0012439 1.9952E-08
1758 7.54 0.0012441 -2.065E-08
1759 7.55 0.0012447 2.1933E-08
1760 7.56 0.0012451 -2.0087E-08
1761 7.57 0.0012456 1.7668E-08
1762 7.58 0.0012458 -2.1821E-08
1763 7.59 0.0012462 2.0283E-08
1764 7.6 0.0012466 -2.0651E-08
1765 7.61 0.0012471 2.1024E-08
1766 7.62 0.0012475 -2.1367E-08
1767 7.63 0.0012482 1.8888E-08
1768 7.64 0.0012483 -1.5079E-08
1769 7.65 0.001249 2.1377E-08
1770 7.66 0.0012493 -2.0032E-08
1771 7.67 0.0012495 2.0255E-08
1772 7.68 0.00125 -2.2528E-08
1773 7.69 0.0012505 1.949E-08
1774 7.7 0.0012508 -1.7152E-08
1775 7.71 0.0012513 2.135E-08
1776 7.72 0.0012518 -2.073E-08
1777 7.73 0.0012522 1.9631E-08
1778 7.74 0.0012527 -2.2545E-08
1779 7.75 0.0012529 1.9619E-08
1780 7.76 0.0012535 -1.9344E-08
1781 7.77 0.0012537 2.0191E-08
1782 7.78 0.001254 -2.2276E-08
1783 7.79 0.0012546 1.7937E-08
1784 7.8 0.0012549 -1.6009E-08
1785 7.81 0.0012553 2.0341E-08
1786 7.82 0.0012559 -2.1202E-08
1787 7.83 0.0012562 1.9032E-08
1788 7.84 0.0012565 -2.3848E-08
1789 7.85 0.0012571 1.8088E-08
1790 7.86 0.0012574 -1.8671E-08
1791 7.87 0.0012575 1.9764E-08
1792 7.88 0.0012583 -2.243E-08
1793 7.89 0.0012588 1.7839E-08
1794 7.9 0.0012592 -2.4368E-08
1795 7.91 0.0012594 1.7605E-08
1796 7.92 0.0012598 -2.157E-08
1797 7.93 0.0012601 1.7938E-08
1798 7.94 0.0012607 -2.477E-08
1799 7.95 0.001261 1.6364E-08
1800 7.96 0.0012613 -2.507E-08
1801 7.97 0.0012619 1.7322E-08
1802 7.98 0.0012623 -2.4265E-08
1803 7.99 0.0012625 1.3435E-08
1804 8 0.0012629 -2.5766E-08
1805 8.01 0.0012633 1.0217E-08
1806 8.02 0.0012636 -2.6001E-08
1807 8.03 0.0012641 1.3227E-08
1808 8.04 0.0012645 -2.7299E-08
1809 8.05 0.0012648 1.0848E-08
1810 8.06 0.0012655 -2.7875E-08
1811 8.07 0.001266 1.205E-08
1812 8.08 0.0012661 -2.9969E-08
1813 8.09 0.0012666 9.369E-09
1814 8.1 0.0012669 -3.0295E-08
1815 8.11 0.0012671 6.568E-09
1816 8.12 0.0012678 -3.0791E-08
1817 8.13 0.0012678 8.184E-09
1818 8.14 0.0012684 -3.3236E-08
1819 8.15 0.0012687 -2.801E-08
1820 8.16 0.0012691 -6.84E-10
1821 8.17 0.0012696 -2.5773E-08
1822 8.18 0.0012699 -7.882E-09
1823 8.19 0.0012702 -3.0279E-08
1824 8.2 0.0012705 -6.084E-09
1825 8.21 0.001271 -2.7392E-08
1826 8.22 0.0012713 -1.5865E-08
1827 8.23 0.0012717 -1.9839E-08
1828 8.24 0.0012721 -2.7617E-08
1829 8.25 0.0012724 -2.8828E-08
1830 8.26 0.001273 -2.5439E-08
1831 8.27 0.0012733 -2.2377E-08
1832 8.28 0.0012737 -3.5709E-08
1833 8.29 0.0012741 -1.8783E-08
1834 8.3 0.0012745 -4.652E-08
1835 8.31 0.0012748 -1.5486E-08
1836 8.32 0.0012751 -5.4201E-08
1837 8.33 0.0012755 -1.6389E-08
1838 8.34 0.0012759 -5.911E-08
1839 8.35 0.0012763 -1.8241E-08
1840 8.36 0.0012767 -6.2252E-08
1841 8.37 0.001277 -2.8027E-08
1842 8.38 0.0012774 -6.1038E-08
1843 8.39 0.0012778 -3.7771E-08
1844 8.4 0.001278 -6.1818E-08
1845 8.41 0.0012786 -4.965E-08
1846 8.42 0.0012788 -5.8104E-08
1847 8.43 0.0012792 -6.5363E-08
1848 8.44 0.0012797 -5.6726E-08
1849 8.45 0.0012801 -7.8524E-08
1850 8.46 0.0012804 -5.6518E-08
1851 8.47 0.0012808 -9.3548E-08
1852 8.48 0.001281 -5.9638E-08
1853 8.49 0.0012814 -1.02353E-07
1854 8.5 0.0012817 -6.5235E-08
1855 8.51 0.0012822 -1.12141E-07
1856 8.52 0.0012828 -7.4756E-08
1857 8.53 0.001283 -1.14701E-07
1858 8.54 0.0012833 -1.2429E-07
1859 8.55 0.0012838 -1.3099E-07
1860 8.56 0.0012843 -9.816E-08
1861 8.57 0.0012845 -1.2989E-07
1862 8.58 0.001285 -1.2537E-07
1863 8.59 0.0012852 -1.24E-07
