,,,
VG=,0.5,to,5.5
215,2.64,4.8579E-06,
216,2.65,4.8629E-06,
217,2.66,4.9433E-06,
218,2.67,5.017E-06,
219,2.68,5.0073E-06,
220,2.69,5.0183E-06,
221,2.7,5.1224E-06,
222,2.71,5.1618E-06,
223,2.72,5.1601E-06,
224,2.73,5.2205E-06,
225,2.74,5.2964E-06,
226,2.75,5.304E-06,
227,2.76,5.3089E-06,
228,2.77,5.4087E-06,
229,2.78,5.4689E-06,
230,2.79,5.4596E-06,
231,2.8,5.4935E-06,
232,2.81,5.582E-06,
233,2.82,5.6104E-06,
234,2.83,5.6166E-06,
235,2.84,5.6838E-06,
236,2.85,5.7636E-06,
237,2.86,5.7501E-06,
238,2.87,5.7607E-06,
239,2.88,5.8648E-06,
240,2.89,5.9036E-06,
241,2.9,5.9043E-06,
242,2.91,5.9517E-06,
243,2.92,6.0295E-06,
244,2.93,6.049E-06,
245,2.94,6.0505E-06,
246,2.95,6.1436E-06,
247,2.96,6.1966E-06,
248,2.97,6.1911E-06,
249,2.98,6.2218E-06,
250,2.99,6.3095E-06,
251,3,6.3422E-06,
252,3.01,6.3412E-06,
253,3.02,6.4045E-06,
254,3.03,6.4846E-06,
255,3.04,6.4775E-06,
256,3.05,6.4863E-06,
257,3.06,6.5833E-06,
258,3.07,6.6326E-06,
259,3.08,6.6303E-06,
260,3.09,6.6671E-06,
261,3.1,6.7561E-06,
262,3.11,6.7701E-06,
263,3.12,6.7726E-06,
264,3.13,6.8568E-06,
265,3.14,6.9209E-06,
266,3.15,6.9096E-06,
267,3.16,6.9188E-06,
268,3.17,7.0195E-06,
269,3.18,7.0557E-06,
270,3.19,7.0495E-06,
271,3.2,7.1098E-06,
272,3.21,7.1823E-06,
273,3.22,7.1858E-06,
274,3.23,7.1892E-06,
275,3.24,7.2862E-06,
276,3.25,7.3438E-06,
277,3.26,7.3308E-06,
278,3.27,7.363E-06,
279,3.28,7.4488E-06,
280,3.29,7.4727E-06,
281,3.3,7.477E-06,
282,3.31,7.5413E-06,
283,3.32,7.6176E-06,
284,3.33,7.6014E-06,
285,3.34,7.6086E-06,
286,3.35,7.7101E-06,
287,3.36,7.7466E-06,
288,3.37,7.7435E-06,
289,3.38,7.7901E-06,
290,3.39,7.8663E-06,
291,3.4,7.879E-06,
292,3.41,7.8764E-06,
293,3.42,7.9674E-06,
294,3.43,8.0202E-06,
295,3.44,8.0125E-06,
296,3.45,8.04E-06,
297,3.46,8.1195E-06,
298,3.47,8.1511E-06,
299,3.48,8.1491E-06,
300,3.49,8.2091E-06,
301,3.5,8.2864E-06,
302,3.51,8.2732E-06,
303,3.52,8.2809E-06,
304,3.53,8.374E-06,
305,3.54,8.419E-06,
306,3.55,8.4143E-06,
307,3.56,8.4495E-06,
308,3.57,8.5315E-06,
309,3.58,8.5445E-06,
310,3.59,8.5432E-06,
311,3.6,8.6253E-06,
312,3.61,8.6836E-06,
313,3.62,8.6692E-06,
314,3.63,8.6783E-06,
315,3.64,8.7732E-06,
316,3.65,8.8097E-06,
317,3.66,8.798E-06,
318,3.67,8.8553E-06,
319,3.68,8.9243E-06,
320,3.69,8.9232E-06,
321,3.7,8.9266E-06,
322,3.71,9.0158E-06,
323,3.72,9.0704E-06,
324,3.73,9.0537E-06,
325,3.74,9.0843E-06,
326,3.75,9.1672E-06,
327,3.76,9.1869E-06,
328,3.77,9.1866E-06,
329,3.78,9.2513E-06,
330,3.79,9.32E-06,
331,3.8,9.3017E-06,
332,3.81,9.3056E-06,
333,3.82,9.4036E-06,
334,3.83,9.4366E-06,
335,3.84,9.4285E-06,
336,3.85,9.4742E-06,
337,3.86,9.5468E-06,
338,3.87,9.555E-06,
339,3.88,9.5486E-06,
340,3.89,9.6355E-06,
341,3.9,9.6871E-06,
342,3.91,9.6739E-06,
343,3.92,9.6991E-06,
344,3.93,9.7751E-06,
345,3.94,9.8022E-06,
346,3.95,9.7972E-06,
347,3.96,9.8552E-06,
348,3.97,9.9278E-06,
349,3.98,9.9094E-06,
350,3.99,9.9143E-06,
351,4,1.00042E-05,
352,4.01,1.0045E-05,
353,4.02,1.00357E-05,
354,4.03,1.00684E-05,
355,4.04,1.01452E-05,
356,4.05,1.01548E-05,
357,4.06,1.0149E-05,
358,4.07,1.02304E-05,
359,4.08,1.02826E-05,
360,4.09,1.02644E-05,
361,4.1,1.02724E-05,
362,4.11,1.03617E-05,
363,4.12,1.03931E-05,
364,4.13,1.03789E-05,
365,4.14,1.04323E-05,
366,4.15,1.04993E-05,
367,4.16,1.0493E-05,
368,4.17,1.04915E-05,
369,4.18,1.05796E-05,
370,4.19,1.06281E-05,
371,4.2,1.06085E-05,
372,4.21,1.06346E-05,
373,4.22,1.07167E-05,
374,4.23,1.07281E-05,
375,4.24,1.07242E-05,
376,4.25,1.07887E-05,
377,4.26,1.08516E-05,
378,4.27,1.08324E-05,
379,4.28,1.0829E-05,
380,4.29,1.09229E-05,
381,4.3,1.09534E-05,
382,4.31,1.09389E-05,
383,4.32,1.0984E-05,
384,4.33,1.10517E-05,
385,4.34,1.1054E-05,
386,4.35,1.1044E-05,
387,4.36,1.11275E-05,
388,4.37,1.1176E-05,
389,4.38,1.11581E-05,
390,4.39,1.11798E-05,
391,4.4,1.12535E-05,
392,4.41,1.1275E-05,
393,4.42,1.12661E-05,
394,4.43,1.13221E-05,
395,4.44,1.13894E-05,
396,4.45,1.13657E-05,
397,4.46,1.13671E-05,
398,4.47,1.1438E-05,
399,4.48,1.1428E-05,
400,4.49,1.1504E-05,
401,4.5,1.1555E-05,
402,4.51,1.1532E-05,
403,4.52,1.1533E-05,
404,4.53,1.1624E-05,
405,4.54,1.1652E-05,
406,4.55,1.1633E-05,
407,4.56,1.1683E-05,
408,4.57,1.1746E-05,
409,4.58,1.1737E-05,
410,4.59,1.1732E-05,
411,4.6,1.1813E-05,
412,4.61,1.1862E-05,
413,4.62,1.1838E-05,
414,4.63,1.186E-05,
415,4.64,1.1936E-05,
416,4.65,1.1949E-05,
417,4.66,1.194E-05,
418,4.67,1.1997E-05,
419,4.68,1.2061E-05,
420,4.69,1.2034E-05,
421,4.7,1.2027E-05,
422,4.71,1.2118E-05,
423,4.72,1.2147E-05,
424,4.73,1.2129E-05,
425,4.74,1.2169E-05,
426,4.75,1.2232E-05,
427,4.76,1.2233E-05,
428,4.77,1.2219E-05,
429,4.78,1.2299E-05,
430,4.79,1.2344E-05,
431,4.8,1.232E-05,
432,4.81,1.2339E-05,
433,4.82,1.2407E-05,
434,4.83,1.2426E-05,
435,4.84,1.2415E-05,
436,4.85,1.2464E-05,
437,4.86,1.2528E-05,
438,4.87,1.2502E-05,
439,4.88,1.2502E-05,
440,4.89,1.2582E-05,
441,4.9,1.2616E-05,
442,4.91,1.2598E-05,
443,4.92,1.2627E-05,
444,4.93,1.2694E-05,
445,4.94,1.2696E-05,
446,4.95,1.2683E-05,
447,4.96,1.2755E-05,
448,4.97,1.28E-05,
449,4.98,1.2775E-05,
450,4.99,1.2774E-05,
451,5,1.2859E-05,
452,5.01,1.288E-05,
453,5.02,1.2859E-05,
454,5.03,1.2907E-05,
455,5.04,1.2966E-05,
456,5.05,1.2954E-05,
457,5.06,1.2942E-05,
458,5.07,1.3022E-05,
459,5.08,1.3063E-05,
460,5.09,1.3034E-05,
461,5.1,1.3056E-05,
462,5.11,1.3126E-05,
463,5.12,1.3132E-05,
464,5.13,1.3122E-05,
465,5.14,1.3176E-05,
466,5.15,1.3231E-05,
467,5.16,1.3205E-05,
468,5.17,1.3195E-05,
469,5.18,1.3282E-05,
470,5.19,1.3302E-05,
471,5.2,1.3282E-05,
472,5.21,1.332E-05,
473,5.22,1.3376E-05,
474,5.23,1.3376E-05,
475,5.24,1.3358E-05,
476,5.25,1.3433E-05,
477,5.26,1.3474E-05,
478,5.27,1.3447E-05,
479,5.28,1.3463E-05,
480,5.29,1.3526E-05,
481,5.3,1.3541E-05,
482,5.31,1.3527E-05,
483,5.32,1.3572E-05,
484,5.33,1.3634E-05,
485,5.34,1.3603E-05,
486,5.35,1.3594E-05,
487,5.36,1.3676E-05,
488,5.37,1.3704E-05,
489,5.38,1.3682E-05,
490,5.39,1.3704E-05,
491,5.4,1.3769E-05,
492,5.41,1.3767E-05,
493,5.42,1.375E-05,
494,5.43,1.382E-05,
495,5.44,1.3859E-05,
496,5.45,1.3831E-05,
497,5.46,1.3829E-05,
498,5.47,1.3906E-05,
499,5.48,1.3926E-05,
500,5.49,1.3899E-05,
501,5.5,1.394E-05,
