,,,
VG=,0.5,to,5.5
215,2.64,5.8562E-06,
216,2.65,5.9127E-06,
217,2.66,6.0003E-06,
218,2.67,6.0274E-06,
219,2.68,6.0384E-06,
220,2.69,6.136E-06,
221,2.7,6.2017E-06,
222,2.71,6.2074E-06,
223,2.72,6.2463E-06,
224,2.73,6.3362E-06,
225,2.74,6.3829E-06,
226,2.75,6.3906E-06,
227,2.76,6.4653E-06,
228,2.77,6.5488E-06,
229,2.78,6.5512E-06,
230,2.79,6.5709E-06,
231,2.8,6.6739E-06,
232,2.81,6.7366E-06,
233,2.82,6.7396E-06,
234,2.83,6.7858E-06,
235,2.84,6.88E-06,
236,2.85,6.9052E-06,
237,2.86,6.915E-06,
238,2.87,7.0087E-06,
239,2.88,7.0787E-06,
240,2.89,7.0766E-06,
241,2.9,7.0978E-06,
242,2.91,7.2032E-06,
243,2.92,7.2524E-06,
244,2.93,7.2534E-06,
245,2.94,7.3219E-06,
246,2.95,7.4005E-06,
247,2.96,7.4139E-06,
248,2.97,7.4302E-06,
249,2.98,7.5291E-06,
250,2.99,7.5972E-06,
251,3,7.5916E-06,
252,3.01,7.6333E-06,
253,3.02,7.7304E-06,
254,3.03,7.7584E-06,
255,3.04,7.7728E-06,
256,3.05,7.8456E-06,
257,3.06,7.9262E-06,
258,3.07,7.9247E-06,
259,3.08,7.9395E-06,
260,3.09,8.0457E-06,
261,3.1,8.0914E-06,
262,3.11,8.0953E-06,
263,3.12,8.1531E-06,
264,3.13,8.2341E-06,
265,3.14,8.2567E-06,
266,3.15,8.2645E-06,
267,3.16,8.3602E-06,
268,3.17,8.4234E-06,
269,3.18,8.4215E-06,
270,3.19,8.4608E-06,
271,3.2,8.5453E-06,
272,3.21,8.5848E-06,
273,3.22,8.5931E-06,
274,3.23,8.6621E-06,
275,3.24,8.7433E-06,
276,3.25,8.7388E-06,
277,3.26,8.7576E-06,
278,3.27,8.8552E-06,
279,3.28,8.9095E-06,
280,3.29,8.9119E-06,
281,3.3,8.9572E-06,
282,3.31,9.0433E-06,
283,3.32,9.064E-06,
284,3.33,9.0749E-06,
285,3.34,9.1635E-06,
286,3.35,9.2275E-06,
287,3.36,9.2212E-06,
288,3.37,9.2421E-06,
289,3.38,9.3422E-06,
290,3.39,9.3855E-06,
291,3.4,9.3814E-06,
292,3.41,9.4467E-06,
293,3.42,9.5228E-06,
294,3.43,9.5287E-06,
295,3.44,9.5412E-06,
296,3.45,9.6375E-06,
297,3.46,9.7002E-06,
298,3.47,9.6898E-06,
299,3.48,9.7298E-06,
300,3.49,9.8226E-06,
301,3.5,9.844E-06,
302,3.51,9.8542E-06,
303,3.52,9.9269E-06,
304,3.53,1.00004E-05,
305,3.54,9.9938E-06,
306,3.55,1.00064E-05,
307,3.56,1.01059E-05,
308,3.57,1.01481E-05,
309,3.58,1.01458E-05,
310,3.59,1.02061E-05,
311,3.6,1.02791E-05,
312,3.61,1.02943E-05,
313,3.62,1.02974E-05,
314,3.63,1.03899E-05,
315,3.64,1.04539E-05,
316,3.65,1.04431E-05,
317,3.66,1.048E-05,
318,3.67,1.05596E-05,
319,3.68,1.05929E-05,
320,3.69,1.0601E-05,
321,3.7,1.06629E-05,
322,3.71,1.07387E-05,
323,3.72,1.07285E-05,
324,3.73,1.07433E-05,
325,3.74,1.08368E-05,
326,3.75,1.08845E-05,
327,3.76,1.08841E-05,
328,3.77,1.09271E-05,
329,3.78,1.10043E-05,
330,3.79,1.10233E-05,
331,3.8,1.10266E-05,
332,3.81,1.1113E-05,
333,3.82,1.11694E-05,
334,3.83,1.11605E-05,
335,3.84,1.11814E-05,
336,3.85,1.12728E-05,
337,3.86,1.13106E-05,
338,3.87,1.13025E-05,
339,3.88,1.13653E-05,
340,3.89,1.1389E-05,
341,3.9,1.1426E-05,
342,3.91,1.1511E-05,
343,3.92,1.1532E-05,
344,3.93,1.1536E-05,
345,3.94,1.1605E-05,
346,3.95,1.1677E-05,
347,3.96,1.1663E-05,
348,3.97,1.167E-05,
349,3.98,1.1766E-05,
350,3.99,1.1803E-05,
351,4,1.1798E-05,
352,4.01,1.1853E-05,
353,4.02,1.1921E-05,
354,4.03,1.1934E-05,
355,4.04,1.1932E-05,
356,4.05,1.2019E-05,
357,4.06,1.2079E-05,
358,4.07,1.2064E-05,
359,4.08,1.2094E-05,
360,4.09,1.2172E-05,
361,4.1,1.2198E-05,
362,4.11,1.2204E-05,
363,4.12,1.226E-05,
364,4.13,1.2333E-05,
365,4.14,1.2319E-05,
366,4.15,1.2329E-05,
367,4.16,1.2419E-05,
368,4.17,1.2461E-05,
369,4.18,1.2452E-05,
370,4.19,1.2494E-05,
371,4.2,1.2567E-05,
372,4.21,1.2584E-05,
373,4.22,1.2583E-05,
374,4.23,1.2661E-05,
375,4.24,1.2716E-05,
376,4.25,1.2701E-05,
377,4.26,1.2718E-05,
378,4.27,1.2803E-05,
379,4.28,1.2838E-05,
380,4.29,1.2825E-05,
381,4.3,1.2882E-05,
382,4.31,1.295E-05,
383,4.32,1.2947E-05,
384,4.33,1.2948E-05,
385,4.34,1.3036E-05,
386,4.35,1.3089E-05,
387,4.36,1.3072E-05,
388,4.37,1.3104E-05,
389,4.38,1.3181E-05,
390,4.39,1.3196E-05,
391,4.4,1.3195E-05,
392,4.41,1.3261E-05,
393,4.42,1.3324E-05,
394,4.43,1.3305E-05,
395,4.44,1.3311E-05,
396,4.45,1.3399E-05,
397,4.46,1.3434E-05,
398,4.47,1.3423E-05,
399,4.48,1.3474E-05,
400,4.49,1.3539E-05,
401,4.5,1.3541E-05,
402,4.51,1.3536E-05,
403,4.52,1.3619E-05,
404,4.53,1.3673E-05,
405,4.54,1.3655E-05,
406,4.55,1.3681E-05,
407,4.56,1.3753E-05,
408,4.57,1.3777E-05,
409,4.58,1.3773E-05,
410,4.59,1.3825E-05,
411,4.6,1.3891E-05,
412,4.61,1.3872E-05,
413,4.62,1.3878E-05,
414,4.63,1.3961E-05,
415,4.64,1.3996E-05,
416,4.65,1.3989E-05,
417,4.66,1.4024E-05,
418,4.67,1.4089E-05,
419,4.68,1.4102E-05,
420,4.69,1.4091E-05,
421,4.7,1.417E-05,
422,4.71,1.4217E-05,
423,4.72,1.4198E-05,
424,4.73,1.4215E-05,
425,4.74,1.4291E-05,
426,4.75,1.4319E-05,
427,4.76,1.4302E-05,
428,4.77,1.4355E-05,
429,4.78,1.442E-05,
430,4.79,1.4407E-05,
431,4.8,1.4404E-05,
432,4.81,1.4487E-05,
433,4.82,1.4533E-05,
434,4.83,1.4512E-05,
435,4.84,1.4541E-05,
436,4.85,1.4613E-05,
437,4.86,1.462E-05,
438,4.87,1.4614E-05,
439,4.88,1.4677E-05,
440,4.89,1.4734E-05,
441,4.9,1.4711E-05,
442,4.91,1.4712E-05,
443,4.92,1.4797E-05,
444,4.93,1.4827E-05,
445,4.94,1.4808E-05,
446,4.95,1.4855E-05,
447,4.96,1.4912E-05,
448,4.97,1.4907E-05,
449,4.98,1.4897E-05,
450,4.99,1.4981E-05,
451,5,1.5027E-05,
452,5.01,1.5002E-05,
453,5.02,1.5026E-05,
454,5.03,1.5097E-05,
455,5.04,1.5109E-05,
456,5.05,1.51E-05,
457,5.06,1.5148E-05,
458,5.07,1.5211E-05,
459,5.08,1.5187E-05,
460,5.09,1.5185E-05,
461,5.1,1.5269E-05,
462,5.11,1.5296E-05,
463,5.12,1.5281E-05,
464,5.13,1.5314E-05,
465,5.14,1.5374E-05,
466,5.15,1.5376E-05,
467,5.16,1.5367E-05,
468,5.17,1.5439E-05,
469,5.18,1.5481E-05,
470,5.19,1.5455E-05,
471,5.2,1.5471E-05,
472,5.21,1.5539E-05,
473,5.22,1.5561E-05,
474,5.23,1.5544E-05,
475,5.24,1.5593E-05,
476,5.25,1.5653E-05,
477,5.26,1.5631E-05,
478,5.27,1.5626E-05,
479,5.28,1.5703E-05,
480,5.29,1.5739E-05,
481,5.3,1.5717E-05,
482,5.31,1.574E-05,
483,5.32,1.5808E-05,
484,5.33,1.5813E-05,
485,5.34,1.5797E-05,
486,5.35,1.5861E-05,
487,5.36,1.591E-05,
488,5.37,1.5883E-05,
489,5.38,1.5879E-05,
490,5.39,1.5957E-05,
491,5.4,1.5983E-05,
492,5.41,1.5959E-05,
493,5.42,1.6003E-05,
494,5.43,1.6055E-05,
495,5.44,1.6043E-05,
496,5.45,1.6031E-05,
497,5.46,1.6104E-05,
498,5.47,1.6148E-05,
499,5.48,1.6119E-05,
500,5.49,1.6138E-05,
501,5.5,1.6203E-05,
